jurisdiction,week_end_date,all_cause,septicemia,cancer,diabetes,Alzheimers,influenza_pneumonia,chronic_LRD,other_respiratory,kidney,NEC,heart_disease,CBVD
Washington,5/3/2014,979,,204,38,52,15,53,10,12,,194,59
Washington,5/10/2014,972,14,234,30,72,14,51,13,,,202,47
Washington,5/17/2014,930,,225,35,54,19,44,12,,,185,48
Washington,5/24/2014,949,13,255,27,66,,64,17,,0,179,32
Washington,5/31/2014,972,,264,30,48,13,49,16,,,177,52
Washington,6/7/2014,968,,229,31,70,13,69,10,15,,186,34
Washington,6/14/2014,979,10,223,29,65,11,52,11,,10,208,49
Washington,6/21/2014,940,,217,30,64,12,53,11,,,180,47
Washington,6/28/2014,929,,233,34,52,11,49,13,,,183,43
Washington,7/5/2014,957,,241,15,62,21,43,15,,,207,44
Washington,7/12/2014,918,10,215,23,67,,54,,,,178,46
Washington,7/19/2014,905,15,219,32,53,,54,14,11,,183,56
Washington,7/26/2014,942,16,235,25,44,,58,,10,,192,42
Washington,8/2/2014,959,,243,33,56,11,48,,,,199,61
Washington,8/9/2014,974,16,244,35,66,,47,,10,,183,57
Washington,8/16/2014,942,,226,30,73,12,47,,,,187,48
Washington,8/23/2014,909,,248,29,73,,35,,10,,162,44
Washington,8/30/2014,1008,12,237,39,64,11,41,13,,,212,50
Washington,9/6/2014,929,,214,35,59,,37,12,12,12,190,62
Washington,9/13/2014,934,,208,24,57,,55,,,11,181,53
Washington,9/20/2014,983,10,251,28,81,10,43,,10,10,186,45
Washington,9/27/2014,926,,234,29,55,11,50,15,11,,189,49
Washington,10/4/2014,912,,235,38,57,,45,11,,,174,43
Washington,10/11/2014,1004,13,239,30,63,10,46,12,,,192,55
Washington,10/18/2014,1031,13,260,23,65,14,65,18,14,,224,51
Washington,10/25/2014,951,,238,30,66,,42,14,,,187,50
Washington,11/1/2014,1013,11,261,26,54,11,43,15,17,,199,32
Washington,11/8/2014,995,,225,31,59,11,59,13,10,,198,53
Washington,11/15/2014,1010,11,227,39,68,10,62,,12,,201,55
Washington,11/22/2014,1063,17,219,30,61,20,51,13,,,230,68
Washington,11/29/2014,1055,12,258,36,57,11,64,10,10,12,238,60
Washington,12/6/2014,1029,12,234,34,54,12,53,17,11,,216,39
Washington,12/13/2014,1075,,252,34,65,11,68,13,14,,197,63
Washington,12/20/2014,1072,11,238,42,77,22,60,15,,,226,50
Washington,12/27/2014,1066,15,240,31,59,28,73,11,14,13,203,50
Washington,1/3/2015,1153,11,240,43,78,29,67,16,,,241,69
Washington,1/10/2015,1208,,270,41,92,51,68,14,,,233,56
Washington,1/17/2015,1182,13,234,39,93,47,86,11,,,240,65
Washington,1/24/2015,1127,15,240,38,90,33,66,,18,,250,50
Washington,1/31/2015,1078,17,233,35,85,40,75,11,,,197,60
Washington,2/7/2015,1126,11,260,44,79,24,79,16,,,242,43
Washington,2/14/2015,1085,14,221,31,102,32,81,12,10,,221,42
Washington,2/21/2015,1072,,263,26,79,17,77,16,,,192,56
Washington,2/28/2015,1032,11,248,32,65,19,59,15,,,208,45
Washington,3/7/2015,1097,,221,41,78,22,74,23,,,228,49
Washington,3/14/2015,1113,10,238,38,73,18,74,15,11,,210,61
Washington,3/21/2015,1028,10,267,30,69,18,68,11,11,,210,54
Washington,3/28/2015,1131,,291,32,64,17,63,19,16,,240,42
Washington,4/4/2015,1030,,228,39,68,10,76,14,17,10,199,38
Washington,4/11/2015,1028,,245,38,59,19,69,14,10,,217,47
Washington,4/18/2015,994,,216,34,67,12,56,12,,,198,56
Washington,4/25/2015,1081,13,262,39,67,15,62,19,12,,203,53
Washington,5/2/2015,1045,,243,40,61,22,67,18,12,,215,49
Washington,5/9/2015,1092,12,250,37,70,16,74,14,,,221,50
Washington,5/16/2015,1092,,246,38,80,20,67,17,,,227,56
Washington,5/23/2015,980,,236,32,55,19,56,,,,204,43
Washington,5/30/2015,997,,233,38,65,12,58,12,,10,200,49
Washington,6/6/2015,1043,,262,27,60,18,52,10,,,214,53
Washington,6/13/2015,1019,,213,26,62,12,58,23,,11,205,60
Washington,6/20/2015,1031,10,245,33,60,12,46,16,13,14,216,45
Washington,6/27/2015,987,,255,27,51,13,58,10,,,177,56
Washington,7/4/2015,1003,12,257,32,61,,49,11,,,208,53
Washington,7/11/2015,1017,,225,29,62,14,60,11,,14,207,53
Washington,7/18/2015,1003,10,241,40,63,,53,14,,,176,40
Washington,7/25/2015,1005,,279,28,59,14,52,12,10,,208,42
Washington,8/1/2015,959,,231,30,53,12,46,,,,172,58
Washington,8/8/2015,993,14,234,26,50,,50,15,11,,187,50
Washington,8/15/2015,925,,223,37,52,,37,15,,,183,47
Washington,8/22/2015,986,,250,24,67,,42,,16,,177,45
Washington,8/29/2015,986,11,219,28,63,,61,17,,10,178,62
Washington,9/5/2015,1011,,243,24,65,,45,,,,213,62
Washington,9/12/2015,1053,,245,31,58,15,42,19,,,233,55
Washington,9/19/2015,991,,239,30,52,15,62,10,10,,186,54
Washington,9/26/2015,980,10,231,34,63,13,52,11,,,181,48
Washington,10/3/2015,1012,10,251,30,58,14,59,11,11,,204,48
Washington,10/10/2015,992,13,233,33,61,,55,13,,,196,43
Washington,10/17/2015,984,11,227,26,65,,57,17,,13,205,49
Washington,10/24/2015,1023,15,258,48,51,13,56,19,,10,212,51
Washington,10/31/2015,1053,14,262,32,69,,57,21,,,223,56
Washington,11/7/2015,1016,,237,43,58,18,51,12,12,,212,55
Washington,11/14/2015,1053,,253,36,59,10,58,18,12,,219,46
Washington,11/21/2015,1015,11,241,30,52,11,59,20,,,220,52
Washington,11/28/2015,1069,,255,46,68,11,53,20,,,211,69
Washington,12/5/2015,1127,14,241,41,65,13,70,20,,,242,62
Washington,12/12/2015,1141,11,250,44,74,15,63,20,,,235,54
Washington,12/19/2015,1050,,247,40,79,,47,15,11,,213,48
Washington,12/26/2015,1085,,245,36,72,16,63,17,12,15,224,54
Washington,1/2/2016,1078,,233,36,72,17,78,18,14,11,231,46
Washington,1/9/2016,1152,11,264,40,63,11,50,15,,12,238,61
Washington,1/16/2016,1092,,225,32,66,14,79,19,,17,244,62
Washington,1/23/2016,1154,,288,35,92,16,77,17,10,14,222,47
Washington,1/30/2016,1092,,247,22,61,19,68,12,12,,216,53
Washington,2/6/2016,1085,10,258,42,64,13,54,17,,,229,50
Washington,2/13/2016,1067,,244,33,70,17,74,15,,10,217,62
Washington,2/20/2016,1116,10,251,44,63,17,72,,,12,240,54
Washington,2/27/2016,1148,13,240,32,68,29,66,11,13,14,217,82
Washington,3/5/2016,1086,,270,33,73,20,56,15,14,,215,54
Washington,3/12/2016,1120,,250,32,62,22,63,18,,18,247,52
Washington,3/19/2016,1098,,256,29,67,23,67,12,,,228,68
Washington,3/26/2016,1107,,243,30,68,21,69,15,,12,240,65
Washington,4/2/2016,1095,16,242,31,61,19,66,12,,,233,68
Washington,4/9/2016,1038,,222,36,71,25,53,12,,12,208,61
Washington,4/16/2016,1060,19,240,29,53,27,67,16,,,203,58
Washington,4/23/2016,1084,,239,40,62,17,63,13,13,,217,61
Washington,4/30/2016,1000,,258,36,54,22,46,11,10,,200,50
Washington,5/7/2016,1083,,257,31,56,15,58,17,12,10,222,54
Washington,5/14/2016,1019,,208,44,62,15,57,16,13,10,198,46
Washington,5/21/2016,1048,,263,25,73,13,52,11,,,222,71
Washington,5/28/2016,985,,232,27,56,12,51,17,11,10,205,41
Washington,6/4/2016,1039,,240,29,49,19,47,24,13,,229,52
Washington,6/11/2016,992,11,219,35,57,16,54,16,13,13,177,57
Washington,6/18/2016,965,14,248,36,55,,46,12,11,11,180,45
Washington,6/25/2016,982,12,231,37,55,14,49,14,13,,198,48
Washington,7/2/2016,1002,12,215,38,53,11,53,11,14,,222,49
Washington,7/9/2016,975,,230,31,57,11,52,13,,12,208,49
Washington,7/16/2016,961,13,219,34,52,10,68,18,10,,194,40
Washington,7/23/2016,976,13,238,35,64,,53,15,,11,189,47
Washington,7/30/2016,1066,10,265,31,67,14,48,18,,,205,47
Washington,8/6/2016,958,,237,28,59,,45,10,,,178,59
Washington,8/13/2016,952,,231,26,52,14,54,14,,,191,42
Washington,8/20/2016,976,,241,32,46,12,51,17,,12,202,45
Washington,8/27/2016,957,,247,30,54,,56,13,11,,177,63
Washington,9/3/2016,998,12,237,24,51,12,51,10,11,,196,43
Washington,9/10/2016,989,,244,30,63,,46,15,,,205,59
Washington,9/17/2016,1017,,238,33,65,,47,19,11,,196,65
Washington,9/24/2016,996,12,229,28,72,10,54,15,12,,189,53
Washington,10/1/2016,1021,,260,27,69,14,45,15,,12,203,68
Washington,10/8/2016,1004,,238,30,61,15,50,,13,,207,46
Washington,10/15/2016,1066,14,232,36,72,16,69,19,11,,214,48
Washington,10/22/2016,1069,,250,28,72,13,53,11,14,,225,61
Washington,10/29/2016,989,,250,22,67,14,58,,13,12,185,55
Washington,11/5/2016,1025,,241,22,56,10,60,14,10,11,226,52
Washington,11/12/2016,984,14,232,21,56,11,52,13,12,,206,62
Washington,11/19/2016,1073,,248,37,68,12,52,10,12,12,199,69
Washington,11/26/2016,1004,12,237,32,61,14,49,16,,,204,59
Washington,12/3/2016,1000,10,237,20,66,,55,,13,,209,58
Washington,12/10/2016,1109,,244,47,60,18,56,16,16,11,221,48
Washington,12/17/2016,1113,14,239,31,64,24,53,13,,13,216,44
Washington,12/24/2016,1187,17,217,37,82,25,83,13,,18,264,65
Washington,12/31/2016,1213,17,255,38,68,30,89,25,,12,241,85
Washington,1/7/2017,1314,17,249,43,109,49,89,15,11,15,255,54
Washington,1/14/2017,1377,16,266,40,107,65,96,17,,12,289,78
Washington,1/21/2017,1400,14,270,33,118,57,77,24,10,13,266,76
Washington,1/28/2017,1338,10,235,38,112,64,82,22,13,,270,80
Washington,2/4/2017,1250,16,245,44,75,58,88,19,,,263,60
Washington,2/11/2017,1224,13,235,50,82,45,89,19,14,12,242,58
Washington,2/18/2017,1243,,265,37,94,46,69,12,10,12,298,56
Washington,2/25/2017,1172,13,250,39,76,38,77,19,,,217,58
Washington,3/4/2017,1153,14,239,38,63,22,95,,10,11,228,66
Washington,3/11/2017,1119,14,214,25,79,25,79,21,,12,250,60
Washington,3/18/2017,1096,11,234,32,75,26,70,16,,12,228,54
Washington,3/25/2017,1129,,246,36,60,14,71,22,,13,233,53
Washington,4/1/2017,1085,,228,36,67,,64,16,,11,235,57
Washington,4/8/2017,1087,15,233,33,67,,94,16,,10,212,63
Washington,4/15/2017,1060,13,253,37,64,17,63,14,,11,196,51
Washington,4/22/2017,1025,,232,25,60,22,56,16,,,200,48
Washington,4/29/2017,999,10,243,27,63,16,51,19,,,201,40
Washington,5/6/2017,1088,,228,39,54,12,54,14,,,241,69
Washington,5/13/2017,1003,10,236,29,78,,54,14,,,223,42
Washington,5/20/2017,1070,12,249,40,69,19,56,18,,,202,57
Washington,5/27/2017,985,13,223,24,62,10,52,10,12,,200,63
Washington,6/3/2017,1057,,268,33,73,12,56,15,,,204,46
Washington,6/10/2017,1029,,251,30,63,12,50,14,,,207,62
Washington,6/17/2017,923,,237,29,62,,52,14,,,190,52
Washington,6/24/2017,957,,251,36,59,,44,17,,,168,51
Washington,7/1/2017,1044,11,234,39,75,13,69,11,11,,206,56
Washington,7/8/2017,1042,,241,30,74,13,53,11,,,220,55
Washington,7/15/2017,978,11,239,25,57,15,45,16,,,191,58
Washington,7/22/2017,1003,10,233,32,57,,50,,13,,195,63
Washington,7/29/2017,998,11,213,26,69,,50,11,18,12,200,55
Washington,8/5/2017,1043,,243,33,61,12,57,15,,11,214,54
Washington,8/12/2017,1042,,267,37,57,,48,11,,,197,57
Washington,8/19/2017,1006,,219,32,73,10,42,12,,,199,61
Washington,8/26/2017,1037,,262,26,65,10,49,12,,,197,50
Washington,9/2/2017,1026,10,245,35,63,,53,,,,208,64
Washington,9/9/2017,994,10,228,37,62,16,44,11,,,196,51
Washington,9/16/2017,1006,12,265,29,68,,38,15,,,194,52
Washington,9/23/2017,1035,,264,36,62,,44,14,12,11,215,60
Washington,9/30/2017,1080,,260,33,67,11,54,20,,10,227,47
Washington,10/7/2017,1048,11,243,33,66,10,44,13,13,,215,64
Washington,10/14/2017,1028,,223,33,65,12,53,17,10,13,210,47
Washington,10/21/2017,1008,,226,41,75,13,57,10,,10,205,45
Washington,10/28/2017,1090,10,229,31,75,12,55,16,,11,241,71
Washington,11/4/2017,1085,13,242,46,58,21,50,23,,14,215,60
Washington,11/11/2017,1090,13,282,35,67,15,58,16,,12,189,67
Washington,11/18/2017,1064,,232,35,59,10,65,20,,17,215,67
Washington,11/25/2017,1104,10,247,59,65,13,59,11,,11,237,61
Washington,12/2/2017,1138,,260,36,73,15,47,15,14,12,234,64
Washington,12/9/2017,1039,,238,33,58,14,50,13,11,,228,47
Washington,12/16/2017,1151,,249,44,82,22,58,17,,,225,64
Washington,12/23/2017,1151,13,260,30,86,20,63,17,,13,216,61
Washington,12/30/2017,1213,17,243,41,80,36,65,15,13,13,268,74
Washington,1/6/2018,1218,14,244,38,86,36,73,21,,13,256,62
Washington,1/13/2018,1299,,299,42,82,53,60,17,10,12,274,74
Washington,1/20/2018,1203,21,255,36,81,45,70,18,,,236,71
Washington,1/27/2018,1211,13,254,32,89,50,73,18,12,13,232,66
Washington,2/3/2018,1147,,247,34,73,42,71,17,,10,225,55
Washington,2/10/2018,1145,13,242,22,87,35,72,17,,11,241,47
Washington,2/17/2018,1126,,257,33,80,36,61,18,,,217,42
Washington,2/24/2018,1119,10,225,41,95,39,70,22,10,,233,54
Washington,3/3/2018,1220,13,266,39,89,31,49,18,13,,267,51
Washington,3/10/2018,1130,17,227,37,80,31,73,11,13,12,229,42
Washington,3/17/2018,1166,14,238,37,76,30,67,12,10,,237,56
Washington,3/24/2018,1185,14,235,41,81,23,79,18,,,270,51
Washington,3/31/2018,1096,,236,35,60,24,53,14,,,260,55
Washington,4/7/2018,1166,14,259,46,76,31,64,21,,12,239,51
Washington,4/14/2018,1153,,248,46,85,14,70,14,,,244,60
Washington,4/21/2018,1058,11,235,34,72,18,57,11,,12,206,48
Washington,4/28/2018,1057,10,243,27,73,,44,19,,13,206,59
Washington,5/5/2018,1049,12,229,42,60,19,51,11,,,234,54
Washington,5/12/2018,1056,14,250,24,63,,58,20,11,10,226,51
Washington,5/19/2018,1063,10,241,29,60,14,64,11,,,225,64
Washington,5/26/2018,962,,224,34,73,,50,14,,11,199,43
Washington,6/2/2018,1041,10,241,37,78,,47,15,,,202,56
Washington,6/9/2018,1071,,251,26,65,14,52,13,13,,204,68
Washington,6/16/2018,1045,,230,25,73,11,58,13,,,213,63
Washington,6/23/2018,1088,10,259,32,73,,61,14,,,244,47
Washington,6/30/2018,1016,10,226,29,66,,66,10,,,214,46
Washington,7/7/2018,1136,10,267,44,65,10,71,18,10,,209,58
Washington,7/14/2018,1114,,265,37,65,14,43,10,,,205,62
Washington,7/21/2018,1026,12,252,32,63,11,53,,,,204,58
Washington,7/28/2018,1006,10,238,31,67,11,45,13,,,193,48
Washington,8/4/2018,999,10,223,31,62,,49,17,,12,190,62
Washington,8/11/2018,1026,,243,33,57,,50,19,,,204,56
Washington,8/18/2018,1046,12,277,33,64,,41,16,,16,191,41
Washington,8/25/2018,954,13,226,20,64,,35,14,,12,195,58
Washington,9/1/2018,1033,11,250,37,62,12,46,,,13,223,51
Washington,9/8/2018,1080,,256,37,77,11,53,15,,,236,53
Washington,9/15/2018,1014,11,242,28,60,,49,18,,13,208,49
Washington,9/22/2018,1010,,239,25,69,13,49,,,,223,55
Washington,9/29/2018,946,,236,21,61,,49,13,,,197,50
Washington,10/6/2018,1029,16,227,31,85,12,52,17,,,218,40
Washington,10/13/2018,1129,,270,31,61,,62,,,,232,67
Washington,10/20/2018,1099,11,244,30,60,,66,12,,,216,66
Washington,10/27/2018,1085,11,233,36,85,19,59,22,10,14,217,53
Washington,11/3/2018,1087,13,243,40,68,13,61,21,11,12,204,49
Washington,11/10/2018,1071,12,253,32,69,14,50,21,,16,192,68
Washington,11/17/2018,1111,,250,35,77,16,61,14,,,235,66
Washington,11/24/2018,1089,12,273,39,67,,55,14,,11,198,50
Washington,12/1/2018,1079,11,236,40,68,,63,17,,11,236,57
Washington,12/8/2018,1081,,266,23,72,15,51,10,,16,217,70
Washington,12/15/2018,1138,13,278,46,78,19,56,17,,,223,53
Washington,12/22/2018,1104,11,236,49,81,,60,16,10,,240,62
Washington,12/29/2018,1109,,250,32,67,13,60,25,11,17,256,55
Washington,1/5/2019,1212,,240,36,77,26,82,19,,10,246,67
Washington,1/12/2019,1234,15,267,45,76,24,75,19,,13,255,75
Washington,1/19/2019,1166,13,252,49,94,13,65,15,10,,218,59
Washington,1/26/2019,1129,,240,31,74,20,74,18,,10,203,63
Washington,2/2/2019,1131,,230,48,67,23,67,20,,,238,44
Washington,2/9/2019,1185,13,248,37,75,25,65,15,10,11,262,58
Washington,2/16/2019,1267,15,286,38,88,26,59,16,,15,250,73
Washington,2/23/2019,1221,,281,40,81,26,71,18,,,233,65
Washington,3/2/2019,1150,12,256,38,57,37,67,16,,,242,67
Washington,3/9/2019,1206,,246,38,90,35,65,27,,14,252,58
Washington,3/16/2019,1219,15,262,34,70,36,69,19,,12,260,59
Washington,3/23/2019,1243,15,274,46,75,43,74,17,,,257,69
Washington,3/30/2019,1129,,212,34,80,36,76,13,,,237,57
Washington,4/6/2019,1188,13,261,24,60,31,75,22,12,,252,47
Washington,4/13/2019,1144,13,236,32,56,28,70,12,,14,270,57
Washington,4/20/2019,1141,,273,36,83,26,71,16,,11,227,56
Washington,4/27/2019,1035,,238,41,68,26,59,13,,,204,59
Washington,5/4/2019,1122,14,235,39,72,15,59,13,12,12,220,66
Washington,5/11/2019,1174,14,256,49,60,18,83,16,13,,253,57
Washington,5/18/2019,1139,,268,35,74,14,43,23,10,13,231,56
Washington,5/25/2019,1079,,244,31,91,16,67,10,10,,209,57
Washington,6/1/2019,1050,,250,28,65,14,51,11,10,,223,52
Washington,6/8/2019,1075,12,241,45,55,13,60,13,,,216,53
Washington,6/15/2019,1113,15,246,38,80,10,54,12,,,230,60
Washington,6/22/2019,1036,12,259,34,57,11,47,15,,10,175,60
Washington,6/29/2019,1061,10,234,34,69,,57,15,,10,221,52
Washington,7/6/2019,1009,,241,31,62,,45,,,,199,70
Washington,7/13/2019,1107,10,254,31,72,,50,20,10,,231,59
Washington,7/20/2019,1074,12,252,41,60,13,64,11,,11,199,51
Washington,7/27/2019,1044,,234,30,60,,49,13,,12,223,59
Washington,8/3/2019,1058,11,259,25,64,,39,11,,12,237,52
Washington,8/10/2019,1044,,270,16,68,,49,20,,,202,48
Washington,8/17/2019,1048,,243,27,52,,53,11,,14,205,41
Washington,8/24/2019,1005,,232,34,59,12,44,12,,,222,48
Washington,8/31/2019,1001,14,237,33,66,,42,14,,,191,54
Washington,9/7/2019,1071,,252,29,68,11,47,18,,11,224,44
Washington,9/14/2019,991,,243,37,50,,53,11,,,188,44
Washington,9/21/2019,1032,11,249,39,65,10,58,11,,12,197,46
Washington,9/28/2019,1038,10,224,35,64,,50,12,,10,207,58
Washington,10/5/2019,1067,14,245,34,66,,45,19,,,211,63
Washington,10/12/2019,1109,14,247,36,74,13,54,21,,14,215,55
Washington,10/19/2019,1084,,258,31,78,13,61,22,12,10,207,44
Washington,10/26/2019,1162,13,253,36,67,16,51,20,,,278,76
Washington,11/2/2019,1146,10,258,45,65,17,53,20,,,244,64
Washington,11/9/2019,1127,,271,31,75,16,52,19,,15,217,56
Washington,11/16/2019,1114,10,236,35,67,10,42,14,13,13,228,57
Washington,11/23/2019,1070,,209,22,68,13,53,16,,11,246,68
Washington,11/30/2019,1088,,253,35,74,,50,22,,20,197,48
Washington,12/7/2019,1154,10,249,26,61,15,68,21,,13,264,57
Washington,12/14/2019,1139,12,248,34,59,16,58,18,,12,233,81
Washington,12/21/2019,1179,14,291,32,69,21,71,19,,13,209,56
Washington,12/28/2019,1112,,218,41,50,10,59,,,14,234,72
West Virginia,1/4/2014,449,,90,18,12,,33,,,12,103,28
West Virginia,1/11/2014,473,,77,30,16,18,34,,13,24,85,29
West Virginia,1/18/2014,432,,80,20,11,12,40,,,,102,17
West Virginia,1/25/2014,467,10,108,10,11,13,38,,10,13,91,22
West Virginia,2/1/2014,452,,89,24,13,16,31,10,,13,92,26
West Virginia,2/8/2014,464,,96,19,19,11,46,,,13,92,19
West Virginia,2/15/2014,459,11,106,10,10,12,23,,,13,99,32
West Virginia,2/22/2014,448,,107,16,12,13,30,,12,,100,21
West Virginia,3/1/2014,443,,99,14,12,13,35,,10,,102,17
West Virginia,3/8/2014,446,,110,14,,,39,,10,,93,22
West Virginia,3/15/2014,429,12,85,17,12,11,33,,10,15,93,24
West Virginia,3/22/2014,390,,81,,16,,21,,10,,93,25
West Virginia,3/29/2014,421,,86,14,,11,36,,,,94,27
West Virginia,4/5/2014,373,,83,11,14,,20,,,,84,16
West Virginia,4/12/2014,427,,108,12,,,27,,10,,98,16
West Virginia,4/19/2014,390,,92,17,10,10,33,,14,12,77,18
West Virginia,4/26/2014,386,12,95,11,,,27,,,14,90,17
West Virginia,5/3/2014,387,,87,,,,31,,,10,80,17
West Virginia,5/10/2014,384,,73,16,,,27,,,14,95,19
West Virginia,5/17/2014,381,,101,10,,,29,,11,,82,17
West Virginia,5/24/2014,393,,87,11,,,22,,10,,102,21
West Virginia,5/31/2014,357,,84,,,,21,,,,90,17
West Virginia,6/7/2014,401,,104,14,12,,26,0,10,,89,19
West Virginia,6/14/2014,414,12,106,14,,10,31,,,14,85,18
West Virginia,6/21/2014,377,,82,19,,,31,,,,78,22
West Virginia,6/28/2014,418,,96,16,12,,31,,,,96,23
West Virginia,7/5/2014,357,,86,13,,,37,,,10,72,20
West Virginia,7/12/2014,386,,80,12,12,,32,,14,,81,21
West Virginia,7/19/2014,370,,85,13,,,33,,11,11,68,17
West Virginia,7/26/2014,397,,101,18,,,33,,11,,79,17
West Virginia,8/2/2014,393,10,94,14,12,11,24,,11,,71,19
West Virginia,8/9/2014,418,,93,20,,,30,,12,12,99,12
West Virginia,8/16/2014,375,,84,20,,,12,,10,,85,24
West Virginia,8/23/2014,377,,77,13,14,,19,,,,82,18
West Virginia,8/30/2014,369,,84,17,10,,19,,12,,79,16
West Virginia,9/6/2014,411,,101,,15,,20,,,17,85,20
West Virginia,9/13/2014,380,,90,20,11,,28,,,12,72,19
West Virginia,9/20/2014,391,,83,10,10,,27,,13,,70,18
West Virginia,9/27/2014,430,,90,13,15,,30,,,17,104,22
West Virginia,10/4/2014,392,,92,13,11,,30,,,10,77,26
West Virginia,10/11/2014,428,,96,16,12,11,31,,,,100,16
West Virginia,10/18/2014,407,,86,11,,,27,,,17,95,18
West Virginia,10/25/2014,434,,102,20,,10,18,,11,20,75,28
West Virginia,11/1/2014,383,,77,17,11,,27,,,12,92,10
West Virginia,11/8/2014,416,11,87,14,11,,27,,14,16,88,20
West Virginia,11/15/2014,483,,116,21,16,,34,,,12,100,19
West Virginia,11/22/2014,480,,117,20,25,,33,,,16,85,19
West Virginia,11/29/2014,382,,82,15,11,,32,,13,13,75,17
West Virginia,12/6/2014,421,,77,23,10,10,27,,12,13,79,18
West Virginia,12/13/2014,423,,81,20,24,,32,,,11,89,21
West Virginia,12/20/2014,489,10,103,15,19,,32,10,11,16,102,29
West Virginia,12/27/2014,440,14,89,20,12,,51,,,,82,25
West Virginia,1/3/2015,488,,94,29,12,21,52,,,14,107,20
West Virginia,1/10/2015,533,10,113,21,14,23,44,,10,21,100,24
West Virginia,1/17/2015,498,,96,15,18,15,47,,,16,88,16
West Virginia,1/24/2015,481,10,92,18,17,20,35,,,13,110,28
West Virginia,1/31/2015,443,,76,10,16,13,44,,,12,91,22
West Virginia,2/7/2015,507,15,115,14,16,14,33,,15,17,107,20
West Virginia,2/14/2015,469,,104,22,14,16,21,11,20,11,95,26
West Virginia,2/21/2015,498,,90,13,23,17,30,,16,19,111,20
West Virginia,2/28/2015,424,,93,14,14,,30,,15,13,83,12
West Virginia,3/7/2015,460,,84,15,12,21,37,,14,10,102,18
West Virginia,3/14/2015,423,,101,13,10,15,29,,,,80,17
West Virginia,3/21/2015,437,10,110,17,,,32,,,,91,19
West Virginia,3/28/2015,426,,78,16,11,,35,,12,12,90,20
West Virginia,4/4/2015,435,11,85,18,,10,31,,,10,96,18
West Virginia,4/11/2015,433,,71,17,17,10,30,,10,,100,22
West Virginia,4/18/2015,448,,95,14,11,11,34,,,,106,21
West Virginia,4/25/2015,422,,97,20,,,32,,,12,83,24
West Virginia,5/2/2015,442,,104,22,12,12,29,,,11,91,23
West Virginia,5/9/2015,437,,94,11,,,37,,,11,98,19
West Virginia,5/16/2015,420,11,101,15,18,,34,,13,,62,30
West Virginia,5/23/2015,381,,82,13,15,,34,,,12,87,18
West Virginia,5/30/2015,395,,96,17,,,34,,,,73,25
West Virginia,6/6/2015,375,,79,11,15,,21,10,10,13,69,19
West Virginia,6/13/2015,422,,94,13,,,40,,10,18,59,24
West Virginia,6/20/2015,380,,94,,10,,22,,,10,72,20
West Virginia,6/27/2015,392,,95,13,,,28,,,13,71,15
West Virginia,7/4/2015,389,,74,16,12,,30,,10,,86,18
West Virginia,7/11/2015,420,,93,16,,,39,,,,83,28
West Virginia,7/18/2015,415,,94,10,14,,23,,,,106,19
West Virginia,7/25/2015,388,,83,18,,,37,,,,82,19
West Virginia,8/1/2015,400,,95,14,15,,37,,,,87,15
West Virginia,8/8/2015,420,,90,13,14,10,27,,13,12,97,20
West Virginia,8/15/2015,393,,98,12,18,,29,,,,77,21
West Virginia,8/22/2015,404,,101,12,10,12,22,,11,,83,15
West Virginia,8/29/2015,366,,85,,13,,26,12,,12,69,21
West Virginia,9/5/2015,399,,93,13,12,10,20,,,,80,30
West Virginia,9/12/2015,391,,94,13,14,,21,,12,14,77,16
West Virginia,9/19/2015,384,,72,17,20,,33,,10,10,78,12
West Virginia,9/26/2015,431,,103,13,14,17,27,,,11,85,23
West Virginia,10/3/2015,423,,94,15,,11,30,,,10,93,23
West Virginia,10/10/2015,401,,97,14,15,,33,,,,74,18
West Virginia,10/17/2015,435,,93,10,12,,29,,13,12,106,14
West Virginia,10/24/2015,415,0,95,21,13,,29,,,15,97,19
West Virginia,10/31/2015,416,,119,16,12,,18,,,,81,15
West Virginia,11/7/2015,390,,72,15,15,,29,,10,14,86,19
West Virginia,11/14/2015,452,,99,21,22,,37,,,,86,23
West Virginia,11/21/2015,388,,93,16,17,10,27,,,,71,19
West Virginia,11/28/2015,410,,97,10,23,,34,,,13,84,13
West Virginia,12/5/2015,418,12,83,18,,10,34,,19,,86,10
West Virginia,12/12/2015,453,,86,20,11,,32,,10,15,96,21
West Virginia,12/19/2015,449,,82,17,13,,33,,,12,88,23
West Virginia,12/26/2015,430,,101,14,18,16,25,,12,10,76,25
West Virginia,1/2/2016,410,,77,21,12,10,24,,,14,78,26
West Virginia,1/9/2016,433,,80,,13,,27,,11,13,102,13
West Virginia,1/16/2016,427,,110,12,11,,31,,,16,94,23
West Virginia,1/23/2016,468,13,97,18,15,15,38,,11,10,98,19
West Virginia,1/30/2016,440,,88,22,16,,30,,,,89,22
West Virginia,2/6/2016,420,,81,15,15,,26,,,11,93,28
West Virginia,2/13/2016,406,,87,13,18,,31,,,,77,24
West Virginia,2/20/2016,428,,85,17,,,27,,12,20,102,18
West Virginia,2/27/2016,471,,93,15,15,,40,,11,12,90,18
West Virginia,3/5/2016,406,,76,24,13,,28,,,,73,16
West Virginia,3/12/2016,456,,85,14,12,11,42,11,,11,90,24
West Virginia,3/19/2016,428,,81,14,20,,36,,,10,92,10
West Virginia,3/26/2016,398,,88,14,12,17,22,,10,,70,18
