jurisdiction,week_end_date,all_cause,septicemia,cancer,diabetes,Alzheimers,influenza_pneumonia,chronic_LRD,other_respiratory,kidney,NEC,heart_disease,CBVD,COVID19_UCOD
Maryland,4/18/2020,1357,18,197,36,32,27,50,12,14,,274,57,282
Maryland,4/25/2020,1538,16,209,59,30,26,40,14,14,,269,68,361
Maryland,5/2/2020,1522,14,214,29,24,21,51,15,18,,270,58,399
Maryland,5/9/2020,1446,17,215,41,27,,43,14,16,,242,64,385
Maryland,5/16/2020,1430,10,208,56,18,20,50,,12,,229,60,357
Maryland,5/23/2020,1335,20,213,39,23,19,40,10,16,,243,55,276
Maryland,5/30/2020,1263,18,193,27,22,13,40,18,17,10,237,57,262
Maryland,6/6/2020,1167,18,191,34,25,16,33,,,,229,56,211
Maryland,6/13/2020,1156,17,200,32,21,15,34,,15,,230,48,172
Maryland,6/20/2020,1069,20,199,26,15,13,37,,20,,221,43,114
Maryland,6/27/2020,1031,11,207,23,17,11,34,,16,,231,57,102
Maryland,7/4/2020,1049,15,214,33,21,,33,12,16,,232,42,73
Maryland,7/11/2020,1031,26,195,28,27,13,33,,16,,225,53,60
Maryland,7/18/2020,1025,11,206,36,17,12,26,10,11,,222,58,53
Maryland,7/25/2020,1001,11,216,22,16,,36,12,10,,226,44,61
Maryland,8/1/2020,1066,13,242,41,16,15,31,11,13,11,230,56,61
Maryland,8/8/2020,1006,27,184,28,18,,30,,11,,233,55,60
Maryland,8/15/2020,1062,16,209,31,20,14,35,,10,14,223,53,52
Maryland,8/22/2020,1002,16,191,26,15,,42,13,,,231,55,47
Maryland,8/29/2020,1036,25,219,38,16,16,47,13,,,229,65,44
Maryland,9/5/2020,1043,14,200,35,14,11,40,,,,239,40,48
Maryland,9/12/2020,993,16,195,32,17,,30,,14,10,218,58,27
Maryland,9/19/2020,988,16,180,33,18,,27,,11,,240,53,42
Maryland,9/26/2020,1071,24,214,35,27,19,35,,18,10,239,53,40
Maryland,10/3/2020,1072,19,212,33,24,10,33,,13,10,250,61,35
Maryland,10/10/2020,1084,19,211,42,27,18,31,,11,14,220,71,45
Maryland,10/17/2020,1049,20,223,37,18,15,27,,,12,237,63,34
Maryland,10/24/2020,1098,15,223,38,18,12,43,,19,12,240,64,55
Maryland,10/31/2020,1068,24,198,36,33,11,32,10,12,10,239,58,55
Maryland,11/7/2020,1082,18,198,26,29,12,31,11,16,16,272,55,69
Maryland,11/14/2020,1097,20,195,26,31,16,25,14,14,29,237,53,88
Maryland,11/21/2020,1219,20,219,34,25,17,24,15,11,27,253,76,138
Maryland,11/28/2020,1166,18,186,33,19,13,36,,,28,212,62,217
Maryland,12/5/2020,1236,18,196,29,19,10,31,,16,43,259,66,232
Maryland,12/12/2020,1329,18,197,43,22,18,30,14,20,49,224,56,300
Maryland,12/19/2020,1310,12,188,34,34,12,55,19,15,41,233,61,275
Maryland,12/26/2020,1059,18,171,21,19,11,33,,,60,219,57,160
Maryland,1/2/2021,985,17,184,22,25,15,39,17,17,54,225,38,82
Maryland,1/9/2021,810,16,144,24,24,15,33,12,10,51,179,48,60
Massachusetts,1/4/2020,1236,23,261,33,30,34,56,18,32,20,222,52,0
Massachusetts,1/11/2020,1266,23,277,21,30,36,62,19,35,17,253,45,0
Massachusetts,1/18/2020,1189,28,221,37,38,34,55,20,30,11,254,48,0
Massachusetts,1/25/2020,1302,24,241,36,30,50,63,28,30,,263,52,0
Massachusetts,2/1/2020,1204,17,250,29,41,47,64,16,31,17,225,38,0
Massachusetts,2/8/2020,1233,26,254,25,32,44,48,19,31,13,252,39,0
Massachusetts,2/15/2020,1251,11,295,35,33,42,62,30,23,19,214,50,0
Massachusetts,2/22/2020,1166,23,242,25,30,42,67,19,21,18,204,54,
Massachusetts,2/29/2020,1278,24,260,21,42,44,71,26,23,31,277,48,0
Massachusetts,3/7/2020,1214,20,254,39,37,40,67,21,29,14,221,40,
Massachusetts,3/14/2020,1311,14,285,23,42,44,57,27,35,19,253,54,0
Massachusetts,3/21/2020,1170,30,230,26,36,40,51,24,29,14,234,37,
Massachusetts,3/28/2020,1289,23,252,29,36,42,66,20,35,17,251,50,46
Massachusetts,4/4/2020,1549,18,284,34,37,52,75,30,22,18,249,47,218
Massachusetts,4/11/2020,2038,30,236,28,34,61,67,27,31,18,299,61,614
Massachusetts,4/18/2020,2492,26,237,41,40,55,74,30,27,19,275,53,1058
Massachusetts,4/25/2020,2533,25,235,48,28,38,50,33,24,23,250,51,1188
Massachusetts,5/2/2020,2308,26,237,45,51,32,50,24,21,13,233,46,1067
Massachusetts,5/9/2020,2071,11,197,45,38,26,63,19,30,18,219,47,901
Massachusetts,5/16/2020,1885,18,213,36,29,37,47,23,26,18,204,41,742
Massachusetts,5/23/2020,1578,11,226,27,37,23,43,16,23,22,222,50,486
Massachusetts,5/30/2020,1359,11,248,29,30,19,43,13,21,11,186,45,357
Massachusetts,6/6/2020,1235,15,214,32,33,17,52,20,19,12,209,48,214
Massachusetts,6/13/2020,1140,11,213,32,31,24,40,,28,12,187,33,157
Massachusetts,6/20/2020,1126,15,232,18,33,20,41,13,18,11,195,41,110
Massachusetts,6/27/2020,1082,13,243,21,30,17,39,13,21,10,191,35,72
Massachusetts,7/4/2020,1047,17,219,31,29,12,49,13,14,12,192,44,51
Massachusetts,7/11/2020,1046,13,234,21,20,,40,14,16,15,225,30,42
Massachusetts,7/18/2020,1060,16,222,30,26,11,42,14,30,22,212,31,26
Massachusetts,7/25/2020,1089,12,253,36,23,10,30,22,21,17,201,38,26
Massachusetts,8/1/2020,1021,14,236,26,32,,31,14,22,21,170,52,23
Massachusetts,8/8/2020,995,15,247,23,27,,25,15,20,20,187,48,18
Massachusetts,8/15/2020,1049,10,246,23,23,13,35,24,18,22,188,34,18
Massachusetts,8/22/2020,1034,16,231,37,36,,37,12,25,26,190,44,23
Massachusetts,8/29/2020,1059,16,241,28,19,,40,17,22,19,212,41,14
Massachusetts,9/5/2020,1015,14,208,34,31,,44,21,17,32,198,41,12
Massachusetts,9/12/2020,1012,16,225,26,23,13,37,11,19,43,190,25,13
Massachusetts,9/19/2020,1094,13,228,30,32,18,48,15,18,25,235,51,21
Massachusetts,9/26/2020,1124,13,284,14,31,15,36,18,24,38,226,43,16
Massachusetts,10/3/2020,1102,14,233,33,30,20,35,15,22,43,232,37,20
Massachusetts,10/10/2020,1098,19,256,25,31,18,36,15,26,45,203,28,23
Massachusetts,10/17/2020,1129,12,226,38,40,20,40,16,25,53,235,47,37
Massachusetts,10/24/2020,1190,15,270,31,32,,46,13,21,67,235,51,51
Massachusetts,10/31/2020,1089,16,243,25,32,20,49,16,19,58,208,42,45
Massachusetts,11/7/2020,1213,15,256,27,37,17,48,20,19,81,196,40,68
Massachusetts,11/14/2020,1229,14,265,32,26,25,44,15,19,109,204,53,76
Massachusetts,11/21/2020,1205,18,248,17,42,21,38,18,17,99,218,39,100
Massachusetts,11/28/2020,1250,10,229,26,41,19,50,13,26,113,207,41,130
Massachusetts,12/5/2020,1312,14,255,22,31,17,49,22,29,114,230,36,185
Massachusetts,12/12/2020,1327,16,222,26,30,24,41,21,20,121,204,41,223
Massachusetts,12/19/2020,1368,17,227,32,29,18,29,16,20,127,221,45,241
Massachusetts,12/26/2020,1287,21,233,23,39,20,39,14,18,119,192,43,200
Massachusetts,1/2/2021,1098,18,209,17,33,14,35,11,14,117,187,34,139
Massachusetts,1/9/2021,1049,16,188,26,31,14,26,14,29,113,177,31,121
Michigan,1/4/2020,2014,34,401,63,80,42,133,21,39,13,513,114,0
Michigan,1/11/2020,2065,23,414,61,85,39,161,37,40,,504,114,0
Michigan,1/18/2020,1937,24,382,49,92,42,123,22,40,15,495,126,0
Michigan,1/25/2020,2011,22,450,78,83,36,120,28,35,15,497,131,0
Michigan,2/1/2020,2004,30,402,69,94,46,142,25,48,10,513,82,0
Michigan,2/8/2020,1939,23,368,57,78,54,119,31,41,21,503,118,0
Michigan,2/15/2020,2013,30,426,65,92,55,111,33,46,13,530,110,0
Michigan,2/22/2020,2056,25,404,66,84,61,129,28,41,11,541,127,0
Michigan,2/29/2020,1972,28,383,54,100,50,125,16,38,13,523,116,
Michigan,3/7/2020,1988,27,398,53,77,53,135,31,47,11,496,106,0
Michigan,3/14/2020,1954,25,360,56,81,60,133,27,45,12,502,98,0
Michigan,3/21/2020,2034,32,393,67,80,65,101,17,43,15,533,112,17
Michigan,3/28/2020,2431,30,445,78,98,76,138,31,47,13,583,120,222
Michigan,4/4/2020,3117,35,431,100,126,100,148,22,45,25,672,139,655
Michigan,4/11/2020,3383,23,395,88,143,69,134,32,37,13,683,136,924
Michigan,4/18/2020,3157,28,392,85,118,52,128,28,35,21,622,115,927
Michigan,4/25/2020,2804,26,378,86,102,53,124,31,34,20,537,115,725
Michigan,5/2/2020,2588,29,345,76,131,33,129,18,40,18,537,111,555
Michigan,5/9/2020,2237,17,386,73,89,38,103,25,31,22,456,91,412
Michigan,5/16/2020,2158,15,350,76,97,36,86,21,32,15,478,133,260
Michigan,5/23/2020,2012,17,381,55,87,25,84,14,31,18,466,100,205
Michigan,5/30/2020,1959,20,351,55,71,26,86,24,22,24,471,102,148
Michigan,6/6/2020,1996,28,393,53,75,22,92,18,37,16,473,110,107
Michigan,6/13/2020,1860,28,374,67,75,16,84,16,38,26,455,105,65
Michigan,6/20/2020,1883,18,388,58,95,26,90,16,36,20,473,79,49
Michigan,6/27/2020,1914,17,392,59,80,27,95,22,28,23,445,111,34
Michigan,7/4/2020,1984,20,402,78,95,14,99,18,37,19,470,108,32
Michigan,7/11/2020,1889,25,405,54,76,19,79,16,37,26,468,94,32
Michigan,7/18/2020,1873,22,414,50,83,13,114,18,33,36,458,89,25
Michigan,7/25/2020,1891,31,384,52,86,23,92,21,38,31,453,104,24
Michigan,8/1/2020,1962,31,403,53,78,16,103,22,42,49,470,92,47
Michigan,8/8/2020,1867,17,352,49,74,24,96,15,33,27,513,102,36
Michigan,8/15/2020,2022,25,414,48,74,27,94,31,29,34,529,114,49
Michigan,8/22/2020,1916,24,390,56,94,22,94,25,24,27,446,92,46
Michigan,8/29/2020,1934,26,423,56,84,23,95,17,40,32,431,97,52
Michigan,9/5/2020,1956,20,432,57,89,17,93,21,31,26,458,96,48
Michigan,9/12/2020,1936,20,390,74,76,22,90,11,37,50,459,116,29
Michigan,9/19/2020,1899,27,393,57,67,19,91,25,41,34,481,97,49
Michigan,9/26/2020,1997,22,403,44,101,21,102,18,26,46,483,99,46
Michigan,10/3/2020,2021,20,382,76,89,36,100,16,32,44,488,105,69
Michigan,10/10/2020,2143,23,469,57,107,29,104,24,29,44,503,116,71
Michigan,10/17/2020,2024,13,388,49,85,25,103,31,38,48,476,107,114
Michigan,10/24/2020,2195,18,411,64,107,28,94,29,26,46,538,124,148
Michigan,10/31/2020,2158,20,450,53,83,23,84,18,36,54,480,119,150
Michigan,11/7/2020,2330,29,376,71,103,34,92,21,47,79,532,108,257
Michigan,11/14/2020,2411,24,426,56,97,29,102,29,34,66,517,94,356
Michigan,11/21/2020,2593,18,418,74,107,21,98,22,39,54,533,114,505
Michigan,11/28/2020,2638,28,410,64,108,28,87,15,34,90,503,128,584
Michigan,12/5/2020,2745,29,415,57,121,32,91,26,34,91,545,115,676
Michigan,12/12/2020,2843,17,415,74,111,45,106,27,43,98,529,120,724
Michigan,12/19/2020,2503,24,386,50,122,29,88,16,26,87,499,121,602
Michigan,12/26/2020,1779,18,303,53,75,21,73,26,28,82,372,110,250
Michigan,1/2/2021,1403,12,259,52,71,23,63,20,23,73,319,82,90
Michigan,1/9/2021,1083,10,217,38,78,11,57,14,29,61,252,59,52
Minnesota,1/4/2020,1009,17,219,42,56,17,45,18,10,25,197,47,0
Minnesota,1/11/2020,950,10,202,26,51,15,51,15,13,19,199,44,0
Minnesota,1/18/2020,945,,198,27,51,10,62,12,,27,173,37,0
Minnesota,1/25/2020,957,10,186,30,59,20,64,14,15,31,159,45,0
Minnesota,2/1/2020,942,,214,19,60,13,40,14,14,14,174,43,0
Minnesota,2/8/2020,919,,204,32,48,21,47,,,24,186,46,0
Minnesota,2/15/2020,941,15,206,30,47,17,40,18,12,24,178,44,0
Minnesota,2/22/2020,912,12,188,30,54,22,51,10,17,22,153,47,0
Minnesota,2/29/2020,932,12,182,21,60,24,46,16,12,21,181,48,0
Minnesota,3/7/2020,944,,187,29,44,29,46,14,19,29,162,45,0
Minnesota,3/14/2020,882,,168,29,42,21,53,19,12,29,156,43,0
Minnesota,3/21/2020,893,11,184,25,51,25,40,14,11,20,166,44,
Minnesota,3/28/2020,906,11,206,30,51,13,46,13,11,18,153,34,11
Minnesota,4/4/2020,922,,176,38,58,15,39,11,,25,162,41,23
Minnesota,4/11/2020,936,,198,30,44,20,41,15,14,28,155,38,45
Minnesota,4/18/2020,946,,209,21,51,,47,16,,17,130,47,77
Minnesota,4/25/2020,1013,,188,33,38,,27,11,10,18,167,43,137
Minnesota,5/2/2020,1042,,167,30,60,13,46,13,,18,183,57,146
Minnesota,5/9/2020,1055,10,201,35,58,,43,10,,25,145,40,153
Minnesota,5/16/2020,998,,186,36,51,,29,14,,16,157,48,135
Minnesota,5/23/2020,1002,12,172,22,53,,43,,,19,152,30,155
Minnesota,5/30/2020,1015,10,170,27,57,10,42,15,,21,158,40,142
Minnesota,6/6/2020,1039,11,205,34,43,,33,16,,18,167,44,136
Minnesota,6/13/2020,973,12,207,25,49,11,39,10,11,19,162,41,79
Minnesota,6/20/2020,941,,209,24,53,,48,15,,14,150,45,54
Minnesota,6/27/2020,839,,176,13,44,,43,13,15,23,130,43,37
Minnesota,7/4/2020,875,,175,21,41,,36,,,23,156,39,34
Minnesota,7/11/2020,865,,174,31,38,,39,12,11,,151,39,27
Minnesota,7/18/2020,868,,188,14,43,,37,11,,18,156,43,32
Minnesota,7/25/2020,878,,191,31,43,10,49,11,14,19,133,43,27
Minnesota,8/1/2020,818,,172,36,40,,40,,10,21,135,33,29
Minnesota,8/8/2020,893,,197,22,35,,34,,,15,176,33,41
Minnesota,8/15/2020,886,,201,24,39,,27,15,12,12,173,35,40
Minnesota,8/22/2020,905,,204,25,44,,46,13,,18,155,35,50
Minnesota,8/29/2020,916,,191,42,51,,40,12,13,12,163,48,28
Minnesota,9/5/2020,895,,190,26,53,,41,,,17,161,32,41
Minnesota,9/12/2020,889,12,177,29,48,,37,,,13,162,44,45
Minnesota,9/19/2020,951,,218,30,43,,34,10,,17,164,67,37
Minnesota,9/26/2020,966,,200,29,54,,35,15,16,25,169,39,46
Minnesota,10/3/2020,883,,185,18,33,,35,12,,22,141,42,58
Minnesota,10/10/2020,1006,12,197,30,50,,48,,,21,168,37,72
Minnesota,10/17/2020,947,11,201,34,46,,39,,12,18,144,31,88
Minnesota,10/24/2020,1023,,206,27,42,,41,13,,30,172,34,109
Minnesota,10/31/2020,1061,11,200,26,41,,48,10,,21,152,56,133
Minnesota,11/7/2020,1130,,182,24,64,,52,,,25,171,45,184
Minnesota,11/14/2020,1188,11,197,19,49,,33,15,15,30,174,49,247
Minnesota,11/21/2020,1308,12,188,28,44,10,36,21,11,25,192,52,363
Minnesota,11/28/2020,1375,16,209,31,58,10,40,18,15,20,177,42,382
Minnesota,12/5/2020,1300,,185,29,63,,45,10,,24,160,43,410
Minnesota,12/12/2020,1328,,184,26,67,,49,18,12,28,155,46,410
Minnesota,12/19/2020,1181,10,195,34,56,,30,11,,24,145,58,336
Minnesota,12/26/2020,985,11,168,32,36,,38,16,,25,148,41,217
Minnesota,1/2/2021,745,,155,20,47,,33,,,20,138,41,88
Minnesota,1/9/2021,675,12,162,26,44,,25,,,14,91,38,69
Mississippi,1/4/2020,673,,115,,42,19,52,10,13,,170,34,0
Mississippi,1/11/2020,648,,131,21,30,23,54,,23,,164,27,0
Mississippi,1/18/2020,624,,109,19,35,17,38,,17,11,157,35,0
Mississippi,1/25/2020,611,,115,22,32,16,44,15,22,,146,30,0
Mississippi,2/1/2020,608,,125,20,29,18,52,13,11,,149,30,0
Mississippi,2/8/2020,702,,115,35,38,22,41,,18,,196,40,0
Mississippi,2/15/2020,648,,120,23,35,22,40,,17,,168,41,0
Mississippi,2/22/2020,624,,111,21,30,20,52,12,12,,175,34,0
Mississippi,2/29/2020,663,,132,20,39,25,47,13,17,,163,36,0
Mississippi,3/7/2020,662,,131,28,28,23,49,13,11,,166,26,0
Mississippi,3/14/2020,622,,123,17,31,26,40,10,17,,149,24,0
Mississippi,3/21/2020,625,,124,24,37,17,42,,16,,151,34,
Mississippi,3/28/2020,696,,147,30,38,25,60,,19,,143,40,15
Mississippi,4/4/2020,707,,122,21,30,24,54,,19,,173,36,51
Mississippi,4/11/2020,698,,100,40,45,25,41,12,13,,146,29,61
Mississippi,4/18/2020,732,,126,26,44,20,45,10,20,,165,39,58
Mississippi,4/25/2020,750,11,125,28,48,19,33,10,13,,191,32,62
Mississippi,5/2/2020,748,,117,41,35,17,39,11,10,,170,38,92
Mississippi,5/9/2020,747,,119,31,37,15,50,10,10,,184,35,77
Mississippi,5/16/2020,775,,119,30,43,25,45,11,16,,162,34,98
Mississippi,5/23/2020,721,,102,28,43,14,40,,14,,169,28,93
Mississippi,5/30/2020,749,,116,25,38,12,40,,16,,167,30,97
Mississippi,6/6/2020,726,,134,21,26,,50,11,18,,175,29,79
Mississippi,6/13/2020,702,,120,26,37,,39,,10,,172,31,65
Mississippi,6/20/2020,743,,112,29,37,12,33,14,17,,176,44,67
Mississippi,6/27/2020,718,10,120,29,38,18,35,,12,,160,40,56
Mississippi,7/4/2020,709,11,100,28,49,13,41,,18,,143,35,81
Mississippi,7/11/2020,793,,123,35,46,13,48,,12,,168,37,109
Mississippi,7/18/2020,784,,124,34,31,15,30,,20,,157,43,119
Mississippi,7/25/2020,879,,128,42,35,14,54,11,12,,183,35,149
Mississippi,8/1/2020,867,,137,34,46,16,39,,16,,161,26,209
Mississippi,8/8/2020,914,,136,23,42,20,43,,16,,165,34,178
Mississippi,8/15/2020,855,,133,21,29,13,36,,12,,172,42,172
Mississippi,8/22/2020,809,10,110,31,43,18,37,,13,10,148,35,168
Mississippi,8/29/2020,805,,133,24,43,12,32,,12,13,167,30,135
Mississippi,9/5/2020,733,,109,28,35,21,34,,17,,158,21,99
Mississippi,9/12/2020,740,,122,27,37,,34,,13,10,154,38,92
Mississippi,9/19/2020,734,,126,26,38,14,35,,14,,160,34,92
Mississippi,9/26/2020,715,,120,30,43,,25,11,11,,172,35,89
Mississippi,10/3/2020,721,,104,25,28,19,39,,13,,182,36,75
Mississippi,10/10/2020,758,,142,29,41,17,34,,13,11,166,40,67
Mississippi,10/17/2020,672,,110,35,37,12,42,,15,11,136,31,63
Mississippi,10/24/2020,714,,125,22,49,14,51,10,12,,150,29,76
Mississippi,10/31/2020,703,,138,28,26,12,27,,16,15,155,37,70
Mississippi,11/7/2020,726,,109,23,33,14,39,10,12,16,165,44,93
Mississippi,11/14/2020,768,,140,29,38,18,36,,,12,163,32,97
Mississippi,11/21/2020,780,,102,31,33,14,45,12,17,15,177,38,120
Mississippi,11/28/2020,802,,113,34,50,14,48,12,15,16,154,39,132
Mississippi,12/5/2020,823,,123,26,46,18,34,11,15,17,153,38,170
Mississippi,12/12/2020,912,,139,30,44,16,34,,13,12,175,31,220
Mississippi,12/19/2020,840,,136,29,50,18,32,10,16,12,162,36,176
Mississippi,12/26/2020,760,,125,26,42,19,45,10,11,24,143,36,131
Mississippi,1/2/2021,692,,98,18,45,14,44,,11,22,141,40,94
Mississippi,1/9/2021,523,,82,20,36,,30,,,10,130,33,68
Missouri,1/4/2020,1328,18,263,31,63,23,91,41,29,,322,62,0
Missouri,1/11/2020,1335,20,243,42,57,32,80,32,30,14,334,65,0
Missouri,1/18/2020,1333,16,247,31,60,23,90,35,28,10,323,69,0
Missouri,1/25/2020,1349,31,259,20,60,32,93,35,22,10,331,69,0
Missouri,2/1/2020,1362,20,279,38,59,43,84,33,39,,297,68,0
Missouri,2/8/2020,1330,23,257,33,45,29,85,29,52,,322,58,0
Missouri,2/15/2020,1346,25,273,36,53,28,96,32,31,,292,75,0
Missouri,2/22/2020,1357,21,253,33,65,43,84,42,40,,337,55,0
Missouri,2/29/2020,1366,24,239,31,60,44,71,40,39,,324,71,0
Missouri,3/7/2020,1393,23,272,40,53,41,109,45,27,12,325,64,0
Missouri,3/14/2020,1301,16,234,37,40,45,94,33,31,11,321,63,0
Missouri,3/21/2020,1269,23,246,28,47,46,83,36,43,,265,90,
Missouri,3/28/2020,1338,17,263,28,62,40,82,33,28,13,311,71,18
Missouri,4/4/2020,1300,24,246,29,60,24,91,33,27,11,273,70,52
Missouri,4/11/2020,1462,13,252,46,65,25,94,37,36,,323,68,95
Missouri,4/18/2020,1351,,228,40,67,22,71,20,30,14,330,68,91
Missouri,4/25/2020,1443,19,278,27,54,28,63,33,34,15,296,64,129
Missouri,5/2/2020,1389,23,246,34,65,20,68,27,35,11,303,65,113
Missouri,5/9/2020,1422,18,256,32,53,13,59,39,44,11,296,76,113
Missouri,5/16/2020,1343,19,249,39,52,24,74,22,27,,289,57,85
Missouri,5/23/2020,1297,16,230,33,37,15,91,28,31,17,305,61,70
Missouri,5/30/2020,1242,14,249,23,62,17,64,20,32,,252,58,53
Missouri,6/6/2020,1287,16,277,29,46,15,57,25,25,,292,44,49
Missouri,6/13/2020,1259,21,256,27,51,15,50,28,33,,287,46,43
Missouri,6/20/2020,1223,19,238,31,41,18,51,23,23,10,299,70,34
Missouri,6/27/2020,1281,18,261,39,27,14,71,25,25,,287,74,36
Missouri,7/4/2020,1280,18,286,41,39,,51,18,27,11,296,61,33
Missouri,7/11/2020,1286,13,222,37,55,17,59,19,24,15,326,52,36
Missouri,7/18/2020,1362,17,256,26,53,16,77,26,41,,318,64,43
Missouri,7/25/2020,1349,,266,32,54,17,62,27,40,11,309,49,73
Missouri,8/1/2020,1355,15,248,44,46,14,81,24,30,11,318,73,64
Missouri,8/8/2020,1351,24,241,37,52,19,64,33,41,13,281,59,89
Missouri,8/15/2020,1371,17,262,40,49,25,75,30,30,11,283,60,96
Missouri,8/22/2020,1392,16,294,25,53,19,63,27,33,12,297,67,86
Missouri,8/29/2020,1374,20,288,27,55,18,66,18,24,,258,68,112
Missouri,9/5/2020,1400,19,235,42,49,20,69,26,38,17,295,83,105
Missouri,9/12/2020,1356,14,253,30,38,18,69,32,24,,282,80,134
Missouri,9/19/2020,1432,21,272,31,53,19,60,30,27,15,323,78,121
Missouri,9/26/2020,1454,18,270,32,57,20,79,28,28,12,303,57,156
Missouri,10/3/2020,1497,20,237,41,38,14,63,37,33,12,323,68,217
Missouri,10/10/2020,1519,16,249,32,66,10,85,24,39,19,278,75,212
Missouri,10/17/2020,1489,21,222,43,49,14,69,28,30,13,301,68,193
Missouri,10/24/2020,1548,25,265,34,46,19,60,35,43,16,349,63,218
Missouri,10/31/2020,1582,14,244,31,69,27,59,35,34,,325,66,273
Missouri,11/7/2020,1744,16,294,45,73,21,67,30,34,13,353,74,327
Missouri,11/14/2020,1778,29,274,36,68,15,72,35,33,,333,69,387
Missouri,11/21/2020,1782,27,256,40,67,36,86,33,46,10,310,65,438
Missouri,11/28/2020,1804,28,242,42,81,21,54,40,32,11,298,62,523
Missouri,12/5/2020,1815,23,259,38,60,30,81,20,32,10,327,63,485
Missouri,12/12/2020,1755,13,262,37,59,17,88,40,39,15,308,71,458
Missouri,12/19/2020,1493,20,220,36,64,19,65,33,30,15,285,64,349
Missouri,12/26/2020,1162,16,214,25,53,13,80,27,33,14,214,53,190
Missouri,1/2/2021,1000,,186,19,53,16,54,21,28,12,231,39,116
Missouri,1/9/2021,810,13,155,18,35,14,51,14,21,10,167,29,103
Montana,1/4/2020,231,,43,,,,22,,,,46,,0
Montana,1/11/2020,211,,45,,,,,,,,52,,0
Montana,1/18/2020,202,,35,,,,11,,,,52,10,0
Montana,1/25/2020,196,,34,,,,20,,,,40,,0
Montana,2/1/2020,218,0,44,,,,11,,,,46,11,0
Montana,2/8/2020,202,,47,,,,11,,,,46,,0
Montana,2/15/2020,198,,38,,,,12,,,,48,,0
Montana,2/22/2020,218,,49,,11,,14,,,,54,,0
Montana,2/29/2020,236,,40,,,,21,,,,58,15,0
Montana,3/7/2020,221,,43,,,,17,,,,44,,0
Montana,3/14/2020,218,,42,,,,15,,,,48,,0
Montana,3/21/2020,228,,48,,,11,14,,,,46,14,0
Montana,3/28/2020,205,,36,0,,10,12,,0,,39,10,
Montana,4/4/2020,177,,26,,11,,10,,,,48,,
Montana,4/11/2020,216,,39,11,,,18,,,0,48,,0
Montana,4/18/2020,191,,43,,,,10,,,,38,11,
Montana,4/25/2020,187,,28,,,,23,,,,41,,
Montana,5/2/2020,204,,33,,,,17,,,0,43,,
Montana,5/9/2020,177,,43,,,0,,,,0,43,,0
Montana,5/16/2020,205,,48,,,,14,,,,41,,0
Montana,5/23/2020,181,,33,,,,12,,,0,40,10,0
Montana,5/30/2020,179,,30,,,,11,,,,37,11,
Montana,6/6/2020,178,,41,,,,,,,0,41,,
Montana,6/13/2020,223,,54,,,,12,,,,39,10,
Montana,6/20/2020,198,,49,,,,,,0,,42,,
Montana,6/27/2020,198,,30,,,,,,,,52,12,
Montana,7/4/2020,176,0,27,,10,,,,,,40,,
Montana,7/11/2020,189,,41,,,0,,,,,43,,
Montana,7/18/2020,203,,42,,,,15,0,,,46,,
Montana,7/25/2020,223,,44,10,,,,,,,46,,11
Montana,8/1/2020,216,0,42,,,,14,,,,38,,15
Montana,8/8/2020,215,,41,,,,10,,,,39,,14
Montana,8/15/2020,204,,42,10,,0,,,,,49,,
Montana,8/22/2020,241,,43,,13,,18,,,,44,11,
Montana,8/29/2020,194,0,33,,,0,,,,,44,10,10
Montana,9/5/2020,232,,49,,,,13,,,,45,10,18
Montana,9/12/2020,221,,36,,,,11,,,,41,,22
Montana,9/19/2020,235,,47,,,,12,,,,47,,12
Montana,9/26/2020,236,,35,,,,16,,,,43,12,19
Montana,10/3/2020,238,,47,,,,12,,,,43,,24
Montana,10/10/2020,282,,35,,14,,12,,,,51,,40
Montana,10/17/2020,267,0,38,11,10,,,,,14,48,,46
Montana,10/24/2020,295,,32,,,,19,,,,60,,71
Montana,10/31/2020,317,,42,11,,,16,,,,58,15,78
Montana,11/7/2020,297,0,39,13,,,21,,,,46,,71
Montana,11/14/2020,323,,49,12,,,12,,0,,51,,73
Montana,11/21/2020,330,,46,,,,17,,,12,40,11,108
Montana,11/28/2020,302,,40,13,,0,13,,,11,46,,84
Montana,12/5/2020,261,,32,,,,10,,,,40,,89
Montana,12/12/2020,278,,43,,,,10,,,,49,16,69
Montana,12/19/2020,210,,33,,11,,10,,,11,31,,41
Montana,12/26/2020,166,,40,,,,,,,,30,,11
Montana,1/2/2021,123,0,31,,,,,,,,28,,
Montana,1/9/2021,69,0,23,,0,,,,0,,10,,
Nebraska,1/4/2020,345,,66,11,11,,20,,,,85,15,0
Nebraska,1/11/2020,362,,63,17,24,16,26,,,,68,19,0
Nebraska,1/18/2020,333,,57,10,,11,24,,,,64,16,0
Nebraska,1/25/2020,358,,77,10,17,,24,,,,91,16,0
Nebraska,2/1/2020,373,,85,,18,14,28,,,,69,18,0
Nebraska,2/8/2020,345,,70,14,13,,19,,,,68,17,0
Nebraska,2/15/2020,327,0,75,,14,,27,,,,68,14,0
Nebraska,2/22/2020,318,,67,15,,,21,,,,69,14,0
Nebraska,2/29/2020,341,,78,10,11,,15,,10,,65,13,0
Nebraska,3/7/2020,355,,74,,21,10,31,,,,72,13,0
Nebraska,3/14/2020,343,,69,,14,,17,,,,76,15,0
Nebraska,3/21/2020,350,,64,17,14,,29,,,,72,14,0
Nebraska,3/28/2020,331,0,69,14,18,,26,,,,61,12,
