jurisdiction,week_end_date,all_cause,septicemia,cancer,diabetes,Alzheimers,influenza_pneumonia,chronic_LRD,other_respiratory,kidney,NEC,heart_disease,CBVD,COVID19_UCOD
Texas,1/25/2020,4128,66,825,129,195,90,198,58,79,47,990,217,0
Texas,2/1/2020,4172,67,863,136,196,83,218,63,83,30,955,210,0
Texas,2/8/2020,4321,84,860,159,217,98,221,67,76,29,1018,202,0
Texas,2/15/2020,4342,65,889,142,229,97,248,60,74,47,991,241,0
Texas,2/22/2020,4218,57,821,139,212,100,247,59,81,35,982,206,0
Texas,2/29/2020,4144,51,849,145,188,82,258,66,97,43,945,228,
Texas,3/7/2020,4171,68,836,120,203,93,225,65,91,38,949,244,0
Texas,3/14/2020,4168,67,779,142,224,89,216,59,96,29,947,231,0
Texas,3/21/2020,4252,63,884,147,199,91,217,50,82,38,969,224,
Texas,3/28/2020,4255,76,822,167,252,88,219,59,79,25,947,214,44
Texas,4/4/2020,4185,76,797,134,209,90,221,64,86,27,916,210,126
Texas,4/11/2020,4264,70,823,158,214,84,205,53,92,18,927,238,191
Texas,4/18/2020,4290,55,812,176,212,58,210,50,85,40,892,232,229
Texas,4/25/2020,4461,64,847,149,219,71,218,47,81,41,1010,221,227
Texas,5/2/2020,4263,69,768,136,231,69,183,65,91,35,887,226,222
Texas,5/9/2020,4276,71,793,126,200,60,215,53,85,29,938,209,215
Texas,5/16/2020,4279,62,789,131,209,52,192,66,74,44,916,208,235
Texas,5/23/2020,4252,64,805,161,223,69,203,43,83,45,895,221,160
Texas,5/30/2020,4150,61,767,150,168,56,207,61,83,28,908,213,206
Texas,6/6/2020,4229,75,753,126,218,55,175,44,75,31,943,227,172
Texas,6/13/2020,4390,68,825,134,234,53,185,42,75,55,924,222,207
Texas,6/20/2020,4500,58,844,141,233,76,194,54,77,46,906,206,289
Texas,6/27/2020,4562,66,774,134,209,52,183,47,95,50,968,223,402
Texas,7/4/2020,5030,68,784,153,203,34,208,46,100,62,996,233,769
Texas,7/11/2020,5753,74,834,184,253,66,171,43,104,58,1096,237,1201
Texas,7/18/2020,6251,78,818,168,294,66,212,51,97,54,1096,233,1654
Texas,7/25/2020,6291,68,770,180,263,59,208,51,88,59,1065,207,1779
Texas,8/1/2020,5937,62,788,177,277,68,197,62,93,63,974,225,1652
Texas,8/8/2020,5690,68,793,159,219,69,190,45,86,73,962,232,1413
Texas,8/15/2020,5762,53,819,172,271,58,176,59,72,64,1038,215,1296
Texas,8/22/2020,5005,50,760,155,244,62,195,49,54,80,879,206,933
Texas,8/29/2020,5105,68,818,155,276,70,179,54,79,84,960,205,775
Texas,9/5/2020,4902,64,841,136,259,50,183,50,91,122,958,234,626
Texas,9/12/2020,4618,57,787,135,203,48,192,68,88,126,897,243,526
Texas,9/19/2020,4554,84,863,139,235,45,160,54,86,117,862,235,463
Texas,9/26/2020,4484,60,826,165,222,40,171,40,88,133,844,217,467
Texas,10/3/2020,4524,66,828,148,230,52,184,47,78,151,852,210,372
Texas,10/10/2020,4597,69,813,138,249,50,168,52,81,190,917,237,444
Texas,10/17/2020,4389,57,775,141,235,60,172,47,87,178,803,215,478
Texas,10/24/2020,4588,56,775,149,201,54,171,46,80,187,866,238,584
Texas,10/31/2020,4741,54,814,135,218,45,144,54,67,210,863,242,715
Texas,11/7/2020,4600,55,780,127,245,54,186,58,79,231,840,218,681
Texas,11/14/2020,3821,46,667,116,213,35,146,39,63,208,677,182,541
Texas,11/21/2020,2150,35,360,76,140,27,119,31,44,118,427,115,168
Utah,1/5/2019,396,,81,10,26,,15,,,,80,20,0
Utah,1/12/2019,419,,70,14,26,,25,,12,,85,28,0
Utah,1/19/2019,392,,64,15,18,,16,,,,89,22,0
Utah,1/26/2019,408,,60,16,19,11,19,,,13,96,17,0
Utah,2/2/2019,374,,69,20,22,11,18,,,,73,15,0
Utah,2/9/2019,377,,71,,14,11,24,,,,81,20,0
Utah,2/16/2019,368,,60,15,13,10,18,10,,,71,12,0
Utah,2/23/2019,388,,68,18,17,,21,,12,,80,18,0
Utah,3/2/2019,403,,60,10,24,14,20,,,,92,22,0
Utah,3/9/2019,427,,88,17,22,20,18,,,10,95,15,0
Utah,3/16/2019,385,,73,15,,13,16,,,,74,20,0
Utah,3/23/2019,386,,64,10,16,11,24,,,,92,11,0
Utah,3/30/2019,373,,64,14,20,10,12,,12,,81,20,0
Utah,4/6/2019,380,,63,19,22,11,15,,,,92,16,0
Utah,4/13/2019,396,,70,13,20,,24,,,,78,17,0
Utah,4/20/2019,384,,62,10,21,,22,,,,69,21,0
Utah,4/27/2019,329,,58,10,21,,13,,,,64,21,0
Utah,5/4/2019,379,,69,14,14,,19,,,,81,19,0
Utah,5/11/2019,393,,75,13,21,,22,,,,78,24,0
Utah,5/18/2019,380,,71,12,16,,15,,,,69,16,0
Utah,5/25/2019,387,,67,10,10,10,10,13,,,83,29,0
Utah,6/1/2019,356,,61,17,20,,24,10,,,73,24,0
Utah,6/8/2019,358,,67,10,12,,15,,,,86,14,0
Utah,6/15/2019,353,,49,,23,,11,,,,69,23,0
Utah,6/22/2019,360,,52,,28,,10,,,,81,20,0
Utah,6/29/2019,359,,74,,24,,17,,,,64,18,0
Utah,7/6/2019,346,,63,12,15,,13,,,,59,14,0
Utah,7/13/2019,337,,69,12,16,,20,,10,,65,,0
Utah,7/20/2019,371,,69,12,18,,12,,15,,73,17,0
Utah,7/27/2019,353,,53,16,19,,16,,10,10,82,20,0
Utah,8/3/2019,359,,68,15,16,,19,,,,63,17,0
Utah,8/10/2019,317,,48,10,14,,12,,,,76,20,0
Utah,8/17/2019,343,,63,12,19,,12,,10,,76,13,0
Utah,8/24/2019,365,,69,,17,,12,,,,80,16,0
Utah,8/31/2019,352,,55,14,17,,11,,10,,70,21,0
Utah,9/7/2019,367,,71,18,19,,12,,,,72,24,0
Utah,9/14/2019,330,,53,12,,,12,,,,66,24,0
Utah,9/21/2019,340,,63,11,18,,,,,,84,12,0
Utah,9/28/2019,375,,75,16,14,,17,,,10,70,19,0
Utah,10/5/2019,335,,62,12,21,,20,,,,65,,0
Utah,10/12/2019,370,,61,,12,,24,,,,83,22,0
Utah,10/19/2019,367,,64,19,21,,13,,,,77,12,0
Utah,10/26/2019,366,,64,,14,,12,,13,,79,19,0
Utah,11/2/2019,368,,55,18,26,,15,,,,71,24,0
Utah,11/9/2019,366,,69,14,19,,,10,,,79,14,0
Utah,11/16/2019,352,,57,13,23,,20,,,,61,12,0
Utah,11/23/2019,409,,75,14,26,,19,10,,11,83,17,0
Utah,11/30/2019,388,,71,19,24,,16,,10,,78,14,0
Utah,12/7/2019,385,,64,16,26,,22,,,,79,19,0
Utah,12/14/2019,402,,60,17,34,,20,,,,87,17,0
Utah,12/21/2019,391,,67,11,24,,15,,10,,81,22,0
Utah,12/28/2019,399,,58,16,17,10,24,,10,,90,17,0
Utah,1/4/2020,392,,71,18,16,,18,,,,76,17,0
Utah,1/11/2020,438,,75,15,16,,33,,12,,85,13,0
Utah,1/18/2020,409,,68,11,24,,16,,,,81,24,0
Utah,1/25/2020,390,,58,11,16,21,19,,10,,68,27,0
Utah,2/1/2020,362,,63,13,24,,19,,11,,78,13,0
Utah,2/8/2020,313,,61,11,18,11,17,11,,,65,16,0
Utah,2/15/2020,411,,68,14,26,,26,,,,99,19,0
Utah,2/22/2020,366,,63,20,19,,10,,,,84,17,0
Utah,2/29/2020,396,,46,15,21,11,19,,,,95,23,0
Utah,3/7/2020,403,,77,17,23,,19,,,,78,21,0
Utah,3/14/2020,405,,76,,19,11,18,,,,79,21,0
Utah,3/21/2020,410,,64,18,37,15,18,14,,,100,15,0
Utah,3/28/2020,394,,67,18,16,10,17,10,,,84,11,
Utah,4/4/2020,408,,84,15,23,,12,,,,86,21,
Utah,4/11/2020,382,,61,19,18,,28,,,,80,15,
Utah,4/18/2020,387,,88,20,23,,15,,,,62,15,
Utah,4/25/2020,404,,63,15,31,,20,,,,83,10,14
Utah,5/2/2020,379,,70,18,23,,15,,,,66,21,11
Utah,5/9/2020,371,,51,16,20,,,,,,74,22,17
Utah,5/16/2020,403,,68,17,17,,17,,,,81,25,16
Utah,5/23/2020,375,,52,,14,,15,,11,,80,22,14
Utah,5/30/2020,390,,56,13,23,,13,,,,98,15,12
Utah,6/6/2020,405,,58,18,27,,21,,,,80,28,10
Utah,6/13/2020,387,,58,13,20,,25,,,,71,20,17
Utah,6/20/2020,400,,76,29,17,,12,,,,78,16,14
Utah,6/27/2020,386,,67,15,19,,16,,,,75,17,12
Utah,7/4/2020,438,,59,16,18,,13,10,,,91,20,17
Utah,7/11/2020,407,,58,13,23,,17,,,,71,15,33
Utah,7/18/2020,434,,71,12,21,,16,,,,85,23,25
Utah,7/25/2020,436,,77,12,24,,13,,,,88,17,36
Utah,8/1/2020,434,,73,13,16,,24,,,,85,23,25
Utah,8/8/2020,450,,76,14,20,,20,,,,93,26,26
Utah,8/15/2020,448,,81,13,23,,19,,,,85,16,22
Utah,8/22/2020,420,,77,17,16,,21,,,,80,28,13
Utah,8/29/2020,375,,59,15,23,,19,,,,79,10,10
Utah,9/5/2020,364,,62,14,18,,20,,,,73,,15
Utah,9/12/2020,380,,65,15,22,,17,,,13,76,16,10
Utah,9/19/2020,398,,68,17,14,,11,,,,85,23,
Utah,9/26/2020,440,,81,11,24,,18,,,,94,17,17
Utah,10/3/2020,393,,76,,15,,14,,,16,80,10,24
Utah,10/10/2020,442,,73,12,24,,14,,,18,76,26,38
Utah,10/17/2020,423,,56,13,20,,11,,11,18,89,20,31
Utah,10/24/2020,435,,73,10,20,,17,,,19,82,20,35
Utah,10/31/2020,457,,67,19,17,,21,,,22,82,13,40
Utah,11/7/2020,447,,61,,20,,14,,,37,85,14,58
Utah,11/14/2020,457,,60,21,26,,23,,,23,93,16,62
Utah,11/21/2020,433,,76,,27,0,18,,,33,56,14,62
Vermont,1/5/2019,116,,28,,,,,,0,0,23,,0
Vermont,1/12/2019,111,0,28,,,0,,0,0,,21,,0
Vermont,1/19/2019,111,0,35,,,,,,0,0,26,,0
Vermont,1/26/2019,113,0,24,,,,,,0,0,31,,0
Vermont,2/2/2019,117,,24,,,,,,,0,27,,0
Vermont,2/9/2019,112,0,23,,10,,,,0,0,28,,0
Vermont,2/16/2019,118,,17,,,,,,,0,27,,0
Vermont,2/23/2019,120,0,33,,,,,,0,,15,,0
Vermont,3/2/2019,107,0,23,0,,,,,0,0,23,,0
Vermont,3/9/2019,135,0,28,,,,,,0,,39,,0
Vermont,3/16/2019,115,0,30,,,,,0,,,22,,0
Vermont,3/23/2019,103,0,31,,,,,,,0,18,,0
Vermont,3/30/2019,120,0,30,,,0,,,0,,32,,0
Vermont,4/6/2019,140,,28,,,,,,0,,42,,0
Vermont,4/13/2019,106,0,24,,10,,,,0,,23,,0
Vermont,4/20/2019,99,0,23,,,,,,,,22,,0
Vermont,4/27/2019,128,0,30,,,,15,,,0,29,,0
Vermont,5/4/2019,97,0,17,,,,,0,,0,31,,0
Vermont,5/11/2019,86,0,19,0,,,,,,0,18,,0
Vermont,5/18/2019,106,0,26,,,0,,,,,28,,0
Vermont,5/25/2019,108,,27,0,,0,11,0,,,27,,0
Vermont,6/1/2019,112,0,18,,11,,,,0,0,26,,0
Vermont,6/8/2019,101,,20,,,,,,0,0,29,,0
Vermont,6/15/2019,108,0,22,,,,,,,,27,,0
Vermont,6/22/2019,115,,31,,,0,,0,,0,31,,0
Vermont,6/29/2019,110,0,31,,,0,,,0,,25,,0
Vermont,7/6/2019,110,,25,,,,,,0,0,31,,0
Vermont,7/13/2019,65,0,19,0,,0,,,0,0,12,,0
Vermont,7/20/2019,98,0,21,,,0,,0,0,,20,,0
Vermont,7/27/2019,118,0,22,,,0,,,0,,25,,0
Vermont,8/3/2019,112,,26,,11,0,,0,0,0,26,,0
Vermont,8/10/2019,103,0,20,,,0,,,0,0,34,,0
Vermont,8/17/2019,98,0,22,,,0,,,0,,22,,0
Vermont,8/24/2019,92,0,22,,,0,,,,0,14,,0
Vermont,8/31/2019,95,,21,,,,,,,0,23,,0
Vermont,9/7/2019,88,0,25,,,0,,,,0,24,,0
Vermont,9/14/2019,99,0,27,,,0,,,0,0,30,0,0
Vermont,9/21/2019,89,0,28,,,0,,0,0,0,18,,0
Vermont,9/28/2019,123,0,36,,,,,0,,0,29,,0
Vermont,10/5/2019,101,0,27,,,0,,,0,,14,,0
Vermont,10/12/2019,104,0,31,,,0,,,0,0,22,,0
Vermont,10/19/2019,117,,22,,,,,0,0,,33,,0
Vermont,10/26/2019,107,,31,,,0,,,0,0,13,,0
Vermont,11/2/2019,108,0,26,,11,0,,,0,0,27,,0
Vermont,11/9/2019,122,,33,,,,,,,,27,,0
Vermont,11/16/2019,105,0,28,,,0,,0,,,22,,0
Vermont,11/23/2019,125,0,24,,,0,,,,,33,,0
Vermont,11/30/2019,110,0,20,,,0,,,0,,30,,0
Vermont,12/7/2019,100,,29,,,0,,0,0,0,22,,0
Vermont,12/14/2019,107,0,23,,,0,,0,0,,26,,0
Vermont,12/21/2019,118,0,26,,11,,,,0,0,19,,0
Vermont,12/28/2019,125,0,19,,,,,,0,0,29,,0
Vermont,1/4/2020,92,,22,,,0,,0,0,0,25,,0
Vermont,1/11/2020,102,,24,,,,11,,0,,24,,0
Vermont,1/18/2020,125,,31,,,,,,,0,36,,0
Vermont,1/25/2020,128,,30,,,,14,,,,34,,0
Vermont,2/1/2020,96,,17,,,,,,0,0,28,,0
Vermont,2/8/2020,121,0,29,,,,,,,0,28,,0
Vermont,2/15/2020,126,0,28,,,,,,0,0,29,,0
Vermont,2/22/2020,107,0,23,,,,,,0,0,30,,0
Vermont,2/29/2020,137,0,31,,,,,,0,0,33,,0
Vermont,3/7/2020,115,,28,,,,,,0,,31,,0
Vermont,3/14/2020,162,,29,,,,12,,,,46,,0
Vermont,3/21/2020,135,,30,,10,,,,,0,26,,
Vermont,3/28/2020,106,0,26,,,,,,0,0,21,,
Vermont,4/4/2020,148,,25,,,,12,0,0,0,33,,12
Vermont,4/11/2020,109,0,23,,,,,,0,0,19,10,
Vermont,4/18/2020,129,,25,,,0,,,,0,27,,10
Vermont,4/25/2020,120,,25,,,,12,0,,0,29,,11
Vermont,5/2/2020,109,0,28,,,0,,,0,,27,,
Vermont,5/9/2020,112,,21,,,,,0,0,0,29,,
Vermont,5/16/2020,103,0,17,,,,,,,,20,,0
Vermont,5/23/2020,115,,22,,,0,,,0,0,30,,0
Vermont,5/30/2020,131,0,30,,,0,,0,0,,31,,0
Vermont,6/6/2020,128,,34,,,,,,0,,34,,0
Vermont,6/13/2020,103,0,27,,,0,,,0,0,24,,0
Vermont,6/20/2020,90,,23,,,0,,,,0,16,,0
Vermont,6/27/2020,124,0,27,,12,,,,0,0,30,,0
Vermont,7/4/2020,91,0,24,0,,0,,,0,0,28,,0
Vermont,7/11/2020,112,0,30,,,0,,,0,0,23,,0
Vermont,7/18/2020,87,0,24,,,,,0,0,0,18,,0
Vermont,7/25/2020,132,0,36,,,0,,,0,,39,,0
Vermont,8/1/2020,103,0,26,,,0,,0,,0,21,,0
Vermont,8/8/2020,102,,17,,,0,,0,0,0,25,,0
Vermont,8/15/2020,104,0,23,,,0,,,,0,22,,0
Vermont,8/22/2020,138,,25,,,0,,0,0,,37,,0
Vermont,8/29/2020,100,,19,,,,,,0,0,24,,0
Vermont,9/5/2020,126,,27,,,0,,0,0,,34,,0
Vermont,9/12/2020,113,,23,,,,,,,0,25,,0
Vermont,9/19/2020,113,0,20,,,0,,,,,34,,0
Vermont,9/26/2020,120,,36,,,0,,,,0,22,,0
Vermont,10/3/2020,106,,21,,,0,,,,,26,,0
Vermont,10/10/2020,138,0,32,,,0,,0,0,,42,,0
Vermont,10/17/2020,100,0,24,,,0,,,0,,21,,0
Vermont,10/24/2020,122,0,23,,,0,10,,0,,34,,0
Vermont,10/31/2020,117,,27,,10,0,,,0,,30,,0
Vermont,11/7/2020,125,0,30,,,0,,,0,,29,,
Vermont,11/14/2020,120,,31,,,,,0,,,36,,0
Vermont,11/21/2020,99,,23,,,0,,0,0,,26,,
Virginia,1/5/2019,1279,24,267,49,49,23,78,27,16,17,272,72,0
Virginia,1/12/2019,1396,23,281,33,54,24,89,21,35,10,307,68,0
Virginia,1/19/2019,1367,21,279,50,38,23,72,21,28,16,302,74,0
Virginia,1/26/2019,1389,25,279,54,52,24,68,18,41,17,330,70,0
Virginia,2/2/2019,1416,23,302,37,61,22,65,29,27,11,316,91,0
Virginia,2/9/2019,1427,28,293,54,50,25,60,25,27,13,325,65,0
Virginia,2/16/2019,1385,23,272,42,75,33,81,23,28,12,285,58,0
Virginia,2/23/2019,1389,24,280,47,66,34,71,26,25,21,312,83,0
Virginia,3/2/2019,1502,21,284,55,62,43,83,30,32,17,332,94,0
Virginia,3/9/2019,1395,18,283,44,54,32,83,36,24,17,297,63,0
Virginia,3/16/2019,1384,21,282,47,60,42,76,23,43,12,287,72,0
Virginia,3/23/2019,1417,20,279,53,51,37,67,28,22,10,320,78,0
Virginia,3/30/2019,1359,27,249,47,48,39,68,29,39,10,321,69,0
Virginia,4/6/2019,1426,23,281,43,55,24,81,30,28,11,319,77,0
Virginia,4/13/2019,1376,24,289,51,66,29,72,22,18,11,282,83,0
Virginia,4/20/2019,1333,30,257,44,52,16,86,14,38,17,292,70,0
Virginia,4/27/2019,1268,15,271,61,46,16,61,20,27,20,255,67,0
Virginia,5/4/2019,1311,23,273,42,47,20,74,23,37,11,281,80,0
Virginia,5/11/2019,1313,19,295,47,51,14,92,18,33,13,297,64,0
Virginia,5/18/2019,1298,29,267,46,39,21,72,22,34,17,295,68,0
Virginia,5/25/2019,1275,27,248,35,56,21,70,18,30,16,271,65,0
Virginia,6/1/2019,1316,20,301,45,41,12,87,17,31,,264,82,0
Virginia,6/8/2019,1313,17,276,40,51,22,84,23,28,15,275,69,0
Virginia,6/15/2019,1282,18,268,36,49,14,64,30,48,17,269,70,0
Virginia,6/22/2019,1332,24,310,57,52,14,70,15,36,10,258,79,0
Virginia,6/29/2019,1292,10,286,40,49,13,52,14,30,16,292,85,0
Virginia,7/6/2019,1265,22,304,35,53,14,50,23,27,10,256,74,0
Virginia,7/13/2019,1306,15,310,39,35,19,68,23,32,13,285,59,0
Virginia,7/20/2019,1263,12,264,49,36,14,52,22,33,,294,86,0
Virginia,7/27/2019,1285,23,290,39,49,,59,26,32,13,270,70,0
Virginia,8/3/2019,1246,21,293,37,50,12,62,14,32,11,255,68,0
Virginia,8/10/2019,1295,24,279,41,42,18,60,20,29,20,275,76,0
Virginia,8/17/2019,1266,15,324,43,46,,58,29,20,10,257,71,0
Virginia,8/24/2019,1260,22,275,46,61,12,47,32,23,11,269,81,0
Virginia,8/31/2019,1283,16,315,33,43,20,50,26,26,12,258,61,0
Virginia,9/7/2019,1246,16,274,30,52,18,54,19,32,14,286,72,0
Virginia,9/14/2019,1221,18,267,48,49,14,67,22,22,10,258,65,0
Virginia,9/21/2019,1295,15,303,41,39,11,58,17,32,14,271,71,0
Virginia,9/28/2019,1332,19,301,47,49,23,47,26,35,16,278,73,0
Virginia,10/5/2019,1264,14,263,44,40,13,78,29,33,,267,70,0
Virginia,10/12/2019,1244,14,297,45,39,16,62,17,32,11,257,68,0
Virginia,10/19/2019,1293,20,280,49,40,20,58,25,33,19,260,69,0
Virginia,10/26/2019,1289,17,277,43,48,18,69,23,30,,263,73,0
Virginia,11/2/2019,1345,17,287,53,51,17,84,21,39,16,277,82,0
Virginia,11/9/2019,1276,20,269,49,47,19,69,30,24,15,256,71,0
Virginia,11/16/2019,1325,12,280,50,55,,68,28,37,14,289,66,0
Virginia,11/23/2019,1326,18,281,44,47,12,62,24,41,17,282,69,0
Virginia,11/30/2019,1447,16,312,50,54,20,77,26,38,12,311,74,0
Virginia,12/7/2019,1358,24,269,43,56,23,76,21,35,13,325,86,0
Virginia,12/14/2019,1409,20,298,50,63,24,69,26,32,18,328,57,0
Virginia,12/21/2019,1423,21,307,38,66,17,71,23,31,27,318,85,0
Virginia,12/28/2019,1417,24,293,52,48,19,70,33,41,18,307,70,0
Virginia,1/4/2020,1438,24,292,46,50,30,80,21,36,18,299,81,0
Virginia,1/11/2020,1562,22,343,59,54,32,96,35,45,13,293,72,0
Virginia,1/18/2020,1465,24,304,41,66,26,75,25,37,21,310,72,0
Virginia,1/25/2020,1458,21,299,44,51,34,65,32,40,21,308,77,
Virginia,2/1/2020,1479,20,297,59,70,28,61,24,34,18,315,84,0
Virginia,2/8/2020,1524,15,336,61,65,24,72,37,41,17,332,81,0
Virginia,2/15/2020,1377,17,285,39,62,23,89,35,27,11,291,79,0
Virginia,2/22/2020,1444,22,279,56,51,29,80,29,31,20,319,72,0
Virginia,2/29/2020,1387,15,286,47,55,30,74,24,33,24,287,70,0
Virginia,3/7/2020,1479,17,291,48,59,29,83,30,38,20,321,91,0
Virginia,3/14/2020,1435,15,301,46,59,34,77,24,31,14,315,95,
Virginia,3/21/2020,1454,22,298,45,42,30,69,21,33,27,335,81,
Virginia,3/28/2020,1517,21,326,51,53,49,87,26,32,24,303,66,28
Virginia,4/4/2020,1467,15,268,61,62,39,78,25,16,25,279,81,56
Virginia,4/11/2020,1619,20,296,49,66,35,71,26,38,12,334,77,97
Virginia,4/18/2020,1602,24,275,52,57,30,68,31,25,28,284,71,189
Virginia,4/25/2020,1630,17,291,44,57,18,55,30,34,25,298,74,214
Virginia,5/2/2020,1668,23,291,47,58,20,73,26,27,25,289,80,241
Virginia,5/9/2020,1592,,260,55,71,17,77,24,38,18,296,76,216
Virginia,5/16/2020,1565,13,280,71,59,17,66,18,39,14,293,75,182
Virginia,5/23/2020,1462,18,287,38,55,12,65,15,29,,271,60,162
Virginia,5/30/2020,1442,18,266,43,52,13,63,19,29,19,264,76,145
Virginia,6/6/2020,1410,14,278,47,50,17,53,31,21,11,281,70,89
Virginia,6/13/2020,1423,11,289,44,47,18,70,16,29,14,280,75,98
Virginia,6/20/2020,1290,17,265,43,40,17,43,19,32,14,250,71,77
Virginia,6/27/2020,1456,21,296,51,50,13,56,19,29,22,288,70,71
Virginia,7/4/2020,1393,21,277,51,53,19,51,26,23,15,304,76,53
Virginia,7/11/2020,1485,18,294,54,55,19,63,20,26,19,315,67,62
Virginia,7/18/2020,1388,19,289,41,48,22,67,17,32,19,274,70,81
Virginia,7/25/2020,1461,22,308,48,40,11,53,21,27,21,309,73,82
Virginia,8/1/2020,1453,20,295,41,53,19,64,16,24,23,256,87,97
Virginia,8/8/2020,1509,17,309,47,42,18,57,23,18,24,283,80,84
Virginia,8/15/2020,1454,17,289,45,54,20,55,21,37,28,315,73,90
Virginia,8/22/2020,1452,17,311,53,46,,60,23,36,27,281,68,114
Virginia,8/29/2020,1450,13,274,44,50,23,62,24,32,36,276,71,101
Virginia,9/5/2020,1480,24,259,35,63,22,55,26,30,38,318,69,108
Virginia,9/12/2020,1462,12,281,43,46,13,51,27,20,43,264,89,107
Virginia,9/19/2020,1453,20,296,46,47,12,56,21,29,35,277,74,102
Virginia,9/26/2020,1474,18,316,44,57,12,53,21,32,37,272,77,79
Virginia,10/3/2020,1502,18,303,63,66,20,59,21,34,57,274,77,80
Virginia,10/10/2020,1455,22,287,38,44,15,48,15,32,67,309,80,87
Virginia,10/17/2020,1421,20,274,41,59,16,62,18,29,75,261,75,89
Virginia,10/24/2020,1464,16,326,34,52,13,45,21,29,92,260,70,105
Virginia,10/31/2020,1511,22,289,44,43,21,62,23,27,68,285,72,112
Virginia,11/7/2020,1550,18,302,60,60,27,63,28,30,77,283,71,105
Virginia,11/14/2020,1358,14,269,35,57,12,57,23,28,60,263,81,106
Virginia,11/21/2020,1023,,222,17,33,16,30,12,18,45,213,59,93
Washington,1/5/2019,1215,,240,36,77,26,82,19,,10,248,67,0
Washington,1/12/2019,1236,15,267,45,76,24,76,19,,13,255,75,0
Washington,1/19/2019,1169,13,253,50,94,13,65,15,10,,218,59,0
Washington,1/26/2019,1132,,240,31,75,20,74,18,,10,203,63,0
Washington,2/2/2019,1131,,230,48,67,23,67,20,,,238,44,0
Washington,2/9/2019,1186,13,248,37,75,25,65,15,10,11,262,58,0
Washington,2/16/2019,1267,15,286,38,88,26,59,16,,15,250,73,0
Washington,2/23/2019,1223,,282,40,81,26,70,18,,,233,65,0
Washington,3/2/2019,1151,12,257,38,57,37,67,16,,,242,67,0
Washington,3/9/2019,1208,,246,38,90,35,65,27,,14,252,58,0
Washington,3/16/2019,1220,15,262,34,70,37,69,19,,12,259,59,0
Washington,3/23/2019,1243,15,274,46,75,43,74,16,,,257,69,0
Washington,3/30/2019,1129,,212,34,80,36,76,13,,,237,57,0
Washington,4/6/2019,1189,13,261,24,60,31,75,22,12,,252,48,0
Washington,4/13/2019,1147,13,237,32,56,28,70,12,,14,270,57,0
Washington,4/20/2019,1143,,274,36,83,26,71,16,,11,228,56,0
Washington,4/27/2019,1036,,238,41,68,26,59,13,,,204,59,0
Washington,5/4/2019,1124,14,235,39,72,15,59,13,12,12,221,66,0
Washington,5/11/2019,1175,14,256,49,60,18,83,16,13,,253,57,0
Washington,5/18/2019,1142,,268,35,74,14,43,23,10,14,232,57,0
Washington,5/25/2019,1085,,245,31,91,16,67,10,10,,210,57,0
Washington,6/1/2019,1053,,251,28,65,14,51,11,10,,224,52,0
Washington,6/8/2019,1079,13,242,45,55,13,60,13,,,216,53,0
Washington,6/15/2019,1113,15,246,38,80,10,54,12,,,230,60,0
Washington,6/22/2019,1041,12,259,34,57,11,47,15,,10,177,60,0
Washington,6/29/2019,1064,10,235,34,69,,57,15,,10,221,52,0
Washington,7/6/2019,1012,,243,31,62,,45,,,,199,70,0
Washington,7/13/2019,1109,10,254,31,72,,50,20,10,,231,60,0
Washington,7/20/2019,1075,12,252,41,60,13,64,11,,11,199,51,0
Washington,7/27/2019,1048,,234,30,60,,49,13,,12,226,59,0
Washington,8/3/2019,1061,11,261,25,64,,39,11,,12,237,52,0
Washington,8/10/2019,1044,,270,16,68,,49,20,,,202,48,0
Washington,8/17/2019,1049,,243,27,52,,53,11,,14,205,41,0
Washington,8/24/2019,1008,,232,35,59,12,44,12,,,224,48,0
Washington,8/31/2019,1003,14,238,33,66,,42,14,,,191,54,0
Washington,9/7/2019,1071,,252,29,68,11,47,18,,11,224,44,0
Washington,9/14/2019,992,,243,37,50,,53,11,,,188,44,0
Washington,9/21/2019,1036,11,249,39,65,10,58,11,,12,197,46,0
Washington,9/28/2019,1038,10,224,35,64,,50,12,,10,207,58,0
Washington,10/5/2019,1069,14,245,34,66,,45,19,,,211,63,0
Washington,10/12/2019,1110,15,247,36,74,13,54,21,,14,215,55,0
Washington,10/19/2019,1084,,258,31,78,13,61,22,12,10,207,44,0
Washington,10/26/2019,1166,13,253,36,67,16,52,20,,,280,76,0
Washington,11/2/2019,1150,10,258,45,65,17,53,20,,,246,64,0
Washington,11/9/2019,1128,,271,31,75,16,52,19,,15,217,56,0
Washington,11/16/2019,1114,10,236,35,67,10,42,14,13,13,228,57,0
Washington,11/23/2019,1073,,209,22,68,13,53,16,,11,246,69,0
Washington,11/30/2019,1090,,253,35,74,,50,23,,20,198,48,0
Washington,12/7/2019,1157,10,250,26,61,15,68,21,,13,266,56,0
Washington,12/14/2019,1140,12,247,34,59,16,58,18,,12,233,81,0
Washington,12/21/2019,1185,13,293,32,69,21,71,19,,13,209,56,0
Washington,12/28/2019,1114,,219,41,50,10,59,,,14,234,72,0
Washington,1/4/2020,1184,15,223,34,64,30,62,24,,,246,61,0
Washington,1/11/2020,1245,17,267,46,80,31,66,19,13,14,258,48,0
Washington,1/18/2020,1221,12,258,42,80,24,62,19,,10,227,71,0
Washington,1/25/2020,1193,14,250,32,60,20,64,15,10,10,272,57,0
