jurisdiction,week_end_date,all_cause,septicemia,cancer,diabetes,Alzheimers,influenza_pneumonia,chronic_LRD,other_respiratory,kidney,NEC,heart_disease,CBVD
Virginia,11/3/2018,1348,24,325,39,57,17,53,22,25,,279,68
Virginia,11/10/2018,1287,16,271,36,47,13,54,14,35,17,262,75
Virginia,11/17/2018,1362,17,289,34,51,23,69,26,27,10,291,91
Virginia,11/24/2018,1328,23,266,49,60,10,74,16,17,14,323,73
Virginia,12/1/2018,1337,15,312,46,51,25,68,27,37,14,282,71
Virginia,12/8/2018,1346,19,291,57,56,12,72,25,28,17,291,73
Virginia,12/15/2018,1399,21,304,44,50,22,77,32,32,11,300,72
Virginia,12/22/2018,1470,24,308,38,54,20,59,36,45,17,326,74
Virginia,12/29/2018,1362,20,263,42,58,24,66,29,27,14,298,67
Washington,1/4/2014,611,,136,15,42,19,33,,,,129,32
Washington,1/11/2014,1082,14,242,30,72,29,70,20,,,208,48
Washington,1/18/2014,1068,11,243,35,85,25,67,11,11,,223,48
Washington,1/25/2014,1033,13,213,40,59,21,80,,14,,184,58
Washington,2/1/2014,1030,11,274,35,71,28,66,13,,,204,36
Washington,2/8/2014,1027,13,228,37,63,19,66,21,,,234,58
Washington,2/15/2014,1064,14,214,36,70,22,72,,,,229,67
Washington,2/22/2014,1038,12,222,29,71,25,64,17,,,217,53
Washington,3/1/2014,1075,12,251,43,66,19,76,,13,,232,50
Washington,3/8/2014,1096,12,244,43,76,16,66,16,12,,244,46
Washington,3/15/2014,997,11,221,32,72,12,65,12,10,,234,29
Washington,3/22/2014,976,,221,24,73,15,52,15,,,208,49
Washington,3/29/2014,1023,,271,37,69,11,56,15,,,213,54
Washington,4/5/2014,995,,220,41,71,,50,20,,,232,48
Washington,4/12/2014,963,12,237,34,72,11,48,23,10,,191,51
Washington,4/19/2014,1009,,239,31,57,15,57,12,,,223,51
Washington,4/26/2014,998,12,222,22,66,11,54,12,,,223,76
Washington,5/3/2014,978,,204,38,52,15,53,10,13,,194,59
Washington,5/10/2014,965,14,231,30,72,14,50,13,,,200,46
Washington,5/17/2014,927,,224,35,54,19,43,12,,,185,48
Washington,5/24/2014,948,13,255,27,66,,64,17,,0,178,32
Washington,5/31/2014,972,,263,29,48,13,50,16,,,175,52
Washington,6/7/2014,971,,230,31,70,13,69,,15,,188,34
Washington,6/14/2014,981,10,221,29,65,11,52,12,,10,208,49
Washington,6/21/2014,940,,217,30,63,12,53,11,,,180,47
Washington,6/28/2014,927,,232,34,52,11,49,13,,,183,43
Washington,7/5/2014,953,,239,15,62,21,43,15,,,205,44
Washington,7/12/2014,915,10,214,23,67,,52,,,,178,46
Washington,7/19/2014,904,15,219,32,53,,53,14,11,,183,57
Washington,7/26/2014,941,16,233,25,44,,58,,10,,192,41
Washington,8/2/2014,962,,244,33,56,11,48,,,,199,61
Washington,8/9/2014,970,16,242,35,66,,47,,10,,182,58
Washington,8/16/2014,942,,226,30,73,12,46,,,,187,47
Washington,8/23/2014,907,,246,29,73,,35,,10,,162,44
Washington,8/30/2014,1000,12,236,38,64,11,40,13,,,209,50
Washington,9/6/2014,927,,214,35,59,,37,12,12,12,189,62
Washington,9/13/2014,929,,206,24,56,,54,,,11,183,53
Washington,9/20/2014,983,10,251,28,81,10,43,,10,10,186,45
Washington,9/27/2014,918,,231,29,55,11,49,15,10,,187,50
Washington,10/4/2014,905,,233,38,57,,45,11,,,173,42
Washington,10/11/2014,1003,12,240,30,63,10,46,12,,,191,55
Washington,10/18/2014,1027,13,260,23,64,14,64,18,14,,223,51
Washington,10/25/2014,947,,237,30,65,,42,14,,,185,50
Washington,11/1/2014,1010,10,259,26,54,11,43,16,17,,198,32
Washington,11/8/2014,994,,226,30,59,11,59,13,10,,198,53
Washington,11/15/2014,1005,11,225,39,68,10,62,,12,,201,54
Washington,11/22/2014,1064,17,218,30,61,20,50,13,,,231,68
Washington,11/29/2014,1052,12,257,36,57,11,64,10,10,12,238,60
Washington,12/6/2014,1026,12,235,34,54,12,53,17,11,,213,39
Washington,12/13/2014,1071,,250,34,65,11,67,13,13,,197,63
Washington,12/20/2014,1070,11,237,43,77,22,60,15,,,226,50
Washington,12/27/2014,1064,15,240,31,59,27,71,11,14,13,202,49
Washington,1/3/2015,1153,11,240,43,78,29,66,16,,,241,69
Washington,1/10/2015,1211,,270,41,92,51,68,14,,,233,57
Washington,1/17/2015,1184,13,236,39,93,47,86,11,,,240,65
Washington,1/24/2015,1128,15,240,38,90,33,66,,18,,251,50
Washington,1/31/2015,1078,17,233,35,85,40,75,11,,,197,60
Washington,2/7/2015,1128,11,261,45,79,24,79,16,,,242,43
Washington,2/14/2015,1086,14,222,31,102,32,81,12,10,,221,42
Washington,2/21/2015,1076,,263,27,79,17,78,16,,,194,56
Washington,2/28/2015,1035,11,248,32,65,19,59,15,,,209,45
Washington,3/7/2015,1098,,221,41,78,22,74,23,,,228,49
Washington,3/14/2015,1115,10,238,38,73,19,74,15,11,,210,61
Washington,3/21/2015,1029,10,267,30,69,18,68,11,11,,210,54
Washington,3/28/2015,1131,,291,32,64,17,63,19,16,,240,42
Washington,4/4/2015,1031,,228,39,68,10,76,14,17,10,200,38
Washington,4/11/2015,1028,,245,38,59,19,69,14,10,,217,47
Washington,4/18/2015,996,,216,34,67,12,56,12,,,199,56
Washington,4/25/2015,1082,13,263,39,67,15,62,19,12,,203,53
Washington,5/2/2015,1047,,243,40,61,22,67,18,12,,216,49
Washington,5/9/2015,1093,12,250,37,70,16,74,14,,,221,50
Washington,5/16/2015,1095,,247,38,80,20,67,17,,,228,56
Washington,5/23/2015,982,,236,32,55,19,56,,,,204,43
Washington,5/30/2015,997,,233,38,65,12,58,12,,10,200,49
Washington,6/6/2015,1045,,262,27,60,18,52,10,,,214,53
Washington,6/13/2015,1021,,213,26,62,12,58,23,,11,205,61
Washington,6/20/2015,1033,10,245,33,60,12,46,16,13,14,216,45
Washington,6/27/2015,988,,255,27,51,13,58,10,,,177,56
Washington,7/4/2015,1006,12,257,32,61,,49,11,,,210,53
Washington,7/11/2015,1019,,226,29,62,14,60,11,,14,207,53
Washington,7/18/2015,1006,10,241,40,63,,53,14,,,176,40
Washington,7/25/2015,1009,,279,28,59,14,52,12,10,,209,42
Washington,8/1/2015,959,,231,30,53,12,46,,,,172,58
Washington,8/8/2015,998,14,235,26,50,,50,15,11,,188,51
Washington,8/15/2015,928,,223,37,52,,37,15,,,185,47
Washington,8/22/2015,987,,250,24,67,,42,,16,,177,45
Washington,8/29/2015,987,11,220,28,63,,61,17,,10,178,62
Washington,9/5/2015,1014,,243,24,65,,46,,,,214,63
Washington,9/12/2015,1055,,245,31,58,15,42,19,,10,233,55
Washington,9/19/2015,992,,239,30,52,15,62,10,10,,186,54
Washington,9/26/2015,984,10,231,35,63,13,52,11,,,181,48
Washington,10/3/2015,1015,10,251,30,58,14,59,11,11,,205,48
Washington,10/10/2015,993,13,234,33,61,,55,13,,,196,43
Washington,10/17/2015,988,11,228,26,66,,57,17,,14,205,49
Washington,10/24/2015,1024,15,258,48,51,13,56,19,,10,212,51
Washington,10/31/2015,1053,14,262,32,69,,57,21,,,223,56
Washington,11/7/2015,1017,,237,43,58,18,51,12,12,,213,55
Washington,11/14/2015,1053,,253,36,59,10,58,18,12,,219,46
Washington,11/21/2015,1015,11,241,30,52,11,59,20,,,220,52
Washington,11/28/2015,1071,,255,46,68,11,53,20,,,213,69
Washington,12/5/2015,1128,14,241,41,65,13,70,20,,,243,62
Washington,12/12/2015,1142,11,250,44,74,15,63,20,,,236,54
Washington,12/19/2015,1050,,247,40,79,,47,15,11,,213,48
Washington,12/26/2015,1085,,245,36,72,16,63,17,12,15,224,54
Washington,1/2/2016,1080,,233,36,72,18,78,18,13,11,231,46
Washington,1/9/2016,1153,11,266,40,67,11,51,15,,11,237,61
Washington,1/16/2016,1092,,225,32,66,14,79,19,,17,244,62
Washington,1/23/2016,1155,,288,35,92,16,77,17,10,14,221,48
Washington,1/30/2016,1092,,247,22,61,19,68,12,12,,216,53
Washington,2/6/2016,1085,10,258,42,64,13,54,17,,,229,50
Washington,2/13/2016,1069,,245,33,70,17,74,15,,10,217,62
Washington,2/20/2016,1119,10,251,44,63,17,72,,,12,241,54
Washington,2/27/2016,1148,13,240,32,69,29,66,11,13,14,217,82
Washington,3/5/2016,1086,,270,33,73,20,57,14,14,,215,54
Washington,3/12/2016,1121,,250,32,62,22,63,18,,18,247,52
Washington,3/19/2016,1098,,256,29,68,23,67,12,,,228,68
Washington,3/26/2016,1111,,243,31,68,21,69,15,,12,240,66
Washington,4/2/2016,1097,16,242,31,61,19,66,12,,,235,68
Washington,4/9/2016,1041,,222,36,74,25,53,12,,12,209,61
Washington,4/16/2016,1063,19,241,32,58,27,67,16,,,206,58
Washington,4/23/2016,1084,,239,40,70,17,63,12,10,,221,61
Washington,4/30/2016,1001,,258,37,60,22,47,11,10,,200,50
Washington,5/7/2016,1087,,259,34,63,15,58,18,,,225,54
Washington,5/14/2016,1022,,208,46,69,15,58,14,12,,198,46
Washington,5/21/2016,1051,,264,26,79,13,53,10,,,223,71
Washington,5/28/2016,989,,233,28,64,12,53,15,,11,205,41
Washington,6/4/2016,1040,,242,30,52,19,47,24,13,,228,52
Washington,6/11/2016,993,11,219,38,62,16,55,16,,13,177,57
Washington,6/18/2016,966,15,249,37,57,,47,11,,11,180,45
Washington,6/25/2016,985,12,231,39,61,14,49,13,10,,200,48
Washington,7/2/2016,1002,12,215,38,59,12,53,11,12,,223,50
Washington,7/9/2016,977,,230,31,60,11,52,12,,12,210,49
Washington,7/16/2016,964,13,219,35,62,10,70,16,,,194,40
Washington,7/23/2016,976,13,238,35,68,,54,14,,10,187,47
Washington,7/30/2016,1067,11,267,31,74,14,49,18,,,206,47
Washington,8/6/2016,962,,240,29,64,,45,10,,,178,59
Washington,8/13/2016,954,,236,26,57,15,55,14,,,193,42
Washington,8/20/2016,978,,241,33,54,12,52,16,,11,205,45
Washington,8/27/2016,960,,248,30,59,,56,13,,,178,63
Washington,9/3/2016,999,12,237,24,54,12,51,10,10,,199,43
Washington,9/10/2016,989,,244,30,64,,46,15,,,204,59
Washington,9/17/2016,1021,10,240,34,68,10,47,19,10,,195,67
Washington,9/24/2016,996,12,230,29,77,10,54,16,,,190,53
Washington,10/1/2016,1022,,260,28,75,14,46,15,,11,201,68
Washington,10/8/2016,1007,,239,31,64,15,50,,,,207,46
Washington,10/15/2016,1069,14,235,36,80,16,69,19,10,,215,48
Washington,10/22/2016,1071,,251,30,82,13,53,11,,,223,61
Washington,10/29/2016,991,,253,22,75,13,58,,12,12,187,56
Washington,11/5/2016,1026,,241,24,60,10,60,14,10,10,226,53
Washington,11/12/2016,984,14,232,21,56,11,52,13,12,,206,62
Washington,11/19/2016,1074,,248,37,68,12,52,10,12,12,199,69
Washington,11/26/2016,1005,12,236,32,61,15,49,16,,,205,59
Washington,12/3/2016,1003,10,238,20,66,,55,,13,,209,58
Washington,12/10/2016,1109,,244,47,61,18,56,16,16,11,220,48
Washington,12/17/2016,1115,14,239,31,64,24,53,13,,13,216,44
Washington,12/24/2016,1189,17,217,37,82,25,84,13,,18,264,65
Washington,12/31/2016,1216,17,255,38,69,31,89,25,,12,242,84
Washington,1/7/2017,1316,17,249,43,109,49,89,15,11,15,256,54
Washington,1/14/2017,1378,16,266,40,107,65,96,17,,12,289,78
Washington,1/21/2017,1402,14,270,33,118,58,77,24,10,13,266,76
Washington,1/28/2017,1339,11,235,38,112,64,82,22,13,,270,80
Washington,2/4/2017,1250,16,245,44,75,58,88,19,,,263,60
Washington,2/11/2017,1226,14,235,50,82,45,89,19,14,12,242,58
Washington,2/18/2017,1246,,265,37,94,46,69,12,10,12,300,56
Washington,2/25/2017,1172,13,250,39,76,38,77,19,,,217,58
Washington,3/4/2017,1153,14,239,38,63,22,95,,10,11,228,66
Washington,3/11/2017,1121,14,216,25,79,25,79,21,,12,250,60
Washington,3/18/2017,1097,11,235,32,75,26,70,16,,12,228,54
Washington,3/25/2017,1129,,246,36,60,14,71,22,,13,233,53
Washington,4/1/2017,1088,,228,37,67,,64,16,,11,237,57
Washington,4/8/2017,1089,15,233,33,67,,94,16,,10,212,63
Washington,4/15/2017,1060,13,253,37,64,17,63,14,,11,196,51
Washington,4/22/2017,1028,,233,25,60,23,56,16,,,201,48
Washington,4/29/2017,999,10,243,27,63,16,51,19,,,201,40
Washington,5/6/2017,1089,,228,39,54,12,54,14,,,242,69
Washington,5/13/2017,1006,10,237,29,78,,54,14,,,225,42
Washington,5/20/2017,1071,12,250,40,69,19,56,18,,,202,57
Washington,5/27/2017,986,13,224,24,62,10,52,10,12,,200,63
Washington,6/3/2017,1058,,268,33,73,12,56,15,,,205,46
Washington,6/10/2017,1031,,251,30,63,12,50,14,,,209,62
Washington,6/17/2017,924,,237,29,62,,52,14,,,191,52
Washington,6/24/2017,959,,251,36,59,,44,17,,,168,51
Washington,7/1/2017,1049,11,234,39,75,13,69,11,11,,207,57
Washington,7/8/2017,1043,,241,30,74,13,53,11,,,221,55
Washington,7/15/2017,984,11,239,25,57,15,45,16,,,194,59
Washington,7/22/2017,1004,10,233,32,57,,51,,13,,195,63
Washington,7/29/2017,999,11,213,26,69,,50,11,18,12,200,55
Washington,8/5/2017,1043,,243,33,61,12,57,15,,11,214,54
Washington,8/12/2017,1045,,267,38,57,,48,11,,,197,57
Washington,8/19/2017,1006,,219,32,73,10,42,12,,,199,61
Washington,8/26/2017,1045,,264,26,65,11,50,12,,,199,50
Washington,9/2/2017,1027,10,245,35,63,,53,,,,209,64
Washington,9/9/2017,996,10,228,37,62,16,44,11,,,197,51
Washington,9/16/2017,1008,12,265,29,68,,38,15,,,195,52
Washington,9/23/2017,1038,,264,36,62,,44,14,12,11,215,60
Washington,9/30/2017,1081,,261,33,67,11,54,20,,10,227,47
Washington,10/7/2017,1051,11,243,33,66,11,44,13,13,,215,64
Washington,10/14/2017,1028,,223,33,65,12,53,17,10,13,210,47
Washington,10/21/2017,1009,,226,41,75,13,57,10,,10,206,45
Washington,10/28/2017,1092,10,230,31,75,12,55,16,,11,242,71
Washington,11/4/2017,1086,13,243,46,58,21,50,23,,14,215,60
Washington,11/11/2017,1091,13,282,35,67,15,58,16,,12,189,68
Washington,11/18/2017,1064,,232,35,59,10,65,20,,17,215,67
Washington,11/25/2017,1106,10,247,59,65,13,59,11,,11,237,61
Washington,12/2/2017,1138,,260,36,73,15,47,15,14,12,234,64
Washington,12/9/2017,1039,,238,33,58,14,50,13,11,,228,47
Washington,12/16/2017,1152,,249,44,82,22,58,17,,,225,64
Washington,12/23/2017,1154,13,260,30,86,20,63,17,,13,217,61
Washington,12/30/2017,1213,17,243,41,80,36,65,15,13,13,268,74
Washington,1/6/2018,1220,14,245,38,86,36,73,21,,13,256,62
Washington,1/13/2018,1301,,299,42,82,53,60,18,10,11,274,75
Washington,1/20/2018,1204,21,254,36,81,45,70,18,,,236,71
Washington,1/27/2018,1213,13,254,32,89,50,73,18,13,13,232,67
Washington,2/3/2018,1149,,249,34,73,42,71,17,,10,225,55
Washington,2/10/2018,1145,13,242,22,87,35,72,17,,11,241,47
Washington,2/17/2018,1126,,257,33,80,36,61,18,,,217,42
Washington,2/24/2018,1119,10,225,41,95,39,70,22,10,,233,53
Washington,3/3/2018,1222,13,266,39,89,32,49,18,13,,267,52
Washington,3/10/2018,1130,17,227,37,80,31,73,11,13,12,229,42
Washington,3/17/2018,1166,14,238,37,76,30,67,12,10,,237,56
Washington,3/24/2018,1186,14,235,41,81,23,79,18,,,271,51
Washington,3/31/2018,1097,,236,35,60,24,53,14,,,260,55
Washington,4/7/2018,1166,14,259,46,76,31,64,21,,12,238,51
Washington,4/14/2018,1155,,248,46,85,14,70,14,,,246,60
Washington,4/21/2018,1062,11,236,34,72,18,57,11,,12,206,48
Washington,4/28/2018,1057,10,243,27,73,,44,19,,13,206,59
Washington,5/5/2018,1052,12,230,42,60,19,51,11,,,236,54
Washington,5/12/2018,1058,14,251,24,63,,58,20,11,10,227,51
Washington,5/19/2018,1067,10,241,29,60,14,64,11,,,227,65
Washington,5/26/2018,965,,224,34,73,,50,14,,11,201,43
Washington,6/2/2018,1042,10,241,37,78,,47,15,,,202,56
Washington,6/9/2018,1072,,251,26,65,14,53,13,13,,204,68
Washington,6/16/2018,1047,,230,25,73,11,58,13,,,215,63
Washington,6/23/2018,1094,10,262,32,73,,61,14,,,245,47
Washington,6/30/2018,1021,10,226,29,66,,66,10,,,214,46
Washington,7/7/2018,1138,10,267,44,65,10,71,18,10,,210,58
Washington,7/14/2018,1115,,265,37,65,14,43,10,,,205,62
Washington,7/21/2018,1029,12,252,32,63,11,53,,,,206,58
Washington,7/28/2018,1009,10,238,31,67,11,45,13,,,194,48
Washington,8/4/2018,1001,10,223,31,62,,49,17,,11,190,62
Washington,8/11/2018,1028,,243,33,57,,50,19,,,204,56
Washington,8/18/2018,1046,12,277,33,64,,41,16,,15,192,41
Washington,8/25/2018,955,13,227,20,64,,35,14,,11,195,58
Washington,9/1/2018,1034,11,250,37,62,12,46,,,11,223,51
Washington,9/8/2018,1085,,257,37,77,12,53,15,,,239,53
Washington,9/15/2018,1017,12,242,28,60,,49,18,,13,208,49
Washington,9/22/2018,1010,,239,25,69,13,49,,,,223,55
Washington,9/29/2018,948,,236,21,61,,49,13,,,198,50
Washington,10/6/2018,1030,16,227,32,85,12,52,17,,,218,40
Washington,10/13/2018,1130,,271,31,61,,62,,,,232,68
Washington,10/20/2018,1104,11,244,30,60,,66,12,,,219,66
Washington,10/27/2018,1086,11,233,36,85,19,59,22,10,12,218,53
Washington,11/3/2018,1090,13,244,41,68,13,61,21,11,11,205,49
Washington,11/10/2018,1074,12,253,32,69,14,50,21,,13,192,68
Washington,11/17/2018,1111,,250,35,77,16,61,14,,,235,66
Washington,11/24/2018,1089,12,273,39,67,,55,14,,,198,50
Washington,12/1/2018,1081,11,235,40,68,,63,17,,,235,57
Washington,12/8/2018,1081,,266,23,72,15,51,10,,15,216,70
Washington,12/15/2018,1141,13,278,46,78,19,56,17,,,223,53
Washington,12/22/2018,1106,11,236,49,81,,60,16,10,,241,62
Washington,12/29/2018,1109,,250,32,67,13,60,25,11,14,256,55
West Virginia,1/4/2014,262,,52,10,,,21,,,,55,19
West Virginia,1/11/2014,471,,77,30,16,17,34,,13,24,84,29
West Virginia,1/18/2014,429,,80,20,10,12,40,,,,101,17
West Virginia,1/25/2014,467,10,108,10,11,13,38,,10,13,91,22
West Virginia,2/1/2014,452,,89,24,13,16,31,10,,13,92,26
West Virginia,2/8/2014,463,,96,19,19,11,46,,,13,92,19
West Virginia,2/15/2014,458,11,106,10,10,12,23,,,13,98,32
West Virginia,2/22/2014,446,,107,16,12,13,30,,12,,100,21
West Virginia,3/1/2014,443,,99,14,12,13,35,,10,,102,17
West Virginia,3/8/2014,446,,110,14,,,39,,10,,93,22
West Virginia,3/15/2014,430,12,85,17,12,11,33,,10,14,95,24
West Virginia,3/22/2014,390,,81,,16,,21,,10,,93,25
West Virginia,3/29/2014,422,,86,14,,11,36,,,,94,27
West Virginia,4/5/2014,372,,83,11,14,,20,,,,84,16
West Virginia,4/12/2014,427,,108,12,,,27,,10,,98,16
West Virginia,4/19/2014,390,,92,17,10,10,33,,14,12,77,18
West Virginia,4/26/2014,386,12,95,11,,,27,,,14,90,17
West Virginia,5/3/2014,387,,87,,,,31,,,10,80,17
West Virginia,5/10/2014,383,,73,16,,,27,,,14,95,19
West Virginia,5/17/2014,381,,101,10,,,29,,11,,82,17
West Virginia,5/24/2014,394,,87,11,,,22,,10,,102,21
West Virginia,5/31/2014,357,,84,,,,21,,,,90,17
West Virginia,6/7/2014,401,,104,14,12,,26,0,10,,89,19
West Virginia,6/14/2014,413,12,106,14,,10,31,,,14,84,18
West Virginia,6/21/2014,377,,82,19,,,31,,,,78,22
West Virginia,6/28/2014,418,,96,16,12,,31,,,,96,23
West Virginia,7/5/2014,357,,86,13,,,37,,,10,72,20
West Virginia,7/12/2014,386,,80,12,12,,32,,14,,81,21
West Virginia,7/19/2014,368,,85,13,,,33,,11,11,67,16
West Virginia,7/26/2014,397,,101,18,,,33,,11,,79,17
West Virginia,8/2/2014,392,10,93,14,12,11,24,,11,,71,19
West Virginia,8/9/2014,417,,93,20,,,29,,12,11,99,12
West Virginia,8/16/2014,374,,83,20,,,12,,10,,85,24
West Virginia,8/23/2014,378,,77,13,14,,19,,,,82,18
West Virginia,8/30/2014,368,,84,17,10,,19,,12,,78,16
West Virginia,9/6/2014,411,,101,,15,,20,,,16,86,20
West Virginia,9/13/2014,379,,90,20,11,,27,,,12,72,19
West Virginia,9/20/2014,390,,83,10,10,,27,,13,,71,18
West Virginia,9/27/2014,430,,90,13,15,,30,,,17,104,22
West Virginia,10/4/2014,392,,92,13,11,,30,,,10,77,26
West Virginia,10/11/2014,428,,96,16,12,11,31,,,,100,16
West Virginia,10/18/2014,407,,86,11,,,27,,,14,96,18
West Virginia,10/25/2014,435,,102,20,,10,18,,11,20,75,28
West Virginia,11/1/2014,382,,77,17,11,,27,,,12,92,10
West Virginia,11/8/2014,416,11,87,14,11,,27,,14,16,88,20
West Virginia,11/15/2014,484,,116,21,16,,34,,,11,100,19
West Virginia,11/22/2014,479,,117,20,25,,33,,,13,85,19
West Virginia,11/29/2014,382,,82,15,11,,32,,13,12,76,17
West Virginia,12/6/2014,419,,77,23,10,10,27,,12,11,78,18
West Virginia,12/13/2014,421,,81,20,24,,32,,,10,89,22
West Virginia,12/20/2014,487,,103,15,19,,32,10,11,15,101,29
West Virginia,12/27/2014,440,14,89,20,12,,51,,,,82,25
West Virginia,1/3/2015,488,,94,29,12,21,52,,,14,107,20
West Virginia,1/10/2015,533,10,113,21,14,23,44,,10,21,100,24
West Virginia,1/17/2015,498,,96,15,18,15,47,,,16,88,16
West Virginia,1/24/2015,481,10,92,18,17,20,35,,,12,110,28
West Virginia,1/31/2015,443,,76,10,16,13,43,,,13,91,22
West Virginia,2/7/2015,507,15,115,14,16,14,33,,15,17,107,20
West Virginia,2/14/2015,469,,104,22,14,16,21,11,20,11,95,26
West Virginia,2/21/2015,498,,90,13,23,17,30,,16,18,112,20
West Virginia,2/28/2015,424,,93,14,14,,30,,15,13,83,12
West Virginia,3/7/2015,460,,84,15,12,21,37,,14,10,102,18
West Virginia,3/14/2015,423,,101,13,10,15,29,,,,80,17
West Virginia,3/21/2015,437,10,110,17,,,32,,,,91,19
West Virginia,3/28/2015,426,,78,16,11,,35,,12,12,90,20
West Virginia,4/4/2015,434,11,85,18,,10,31,,,10,96,18
West Virginia,4/11/2015,434,,71,17,17,10,30,,10,,100,22
West Virginia,4/18/2015,448,,95,14,11,11,34,,,,106,21
West Virginia,4/25/2015,422,,97,20,,,32,,,12,83,24
West Virginia,5/2/2015,442,,104,22,12,12,29,,,11,91,23
West Virginia,5/9/2015,437,,94,11,,,37,,,11,98,19
West Virginia,5/16/2015,420,11,101,15,18,,34,,13,,62,30
West Virginia,5/23/2015,381,,82,13,15,,34,,,12,87,18
West Virginia,5/30/2015,395,,96,17,,,34,,,,73,25
West Virginia,6/6/2015,375,,79,11,15,,21,10,10,13,69,19
West Virginia,6/13/2015,422,,94,13,,,40,,10,18,59,24
West Virginia,6/20/2015,380,,94,,10,,22,,,10,72,20
West Virginia,6/27/2015,392,,95,13,,,28,,,13,71,15
West Virginia,7/4/2015,389,,74,16,12,,30,,10,,86,18
West Virginia,7/11/2015,420,,93,16,,,39,,,,83,28
West Virginia,7/18/2015,415,,94,10,14,,23,,,,106,19
West Virginia,7/25/2015,388,,83,18,,,37,,,,82,19
West Virginia,8/1/2015,400,,95,14,15,,37,,,,87,15
West Virginia,8/8/2015,420,,90,13,14,10,27,,13,12,97,20
West Virginia,8/15/2015,393,,98,12,18,,29,,,,77,21
West Virginia,8/22/2015,404,,101,12,10,12,22,,11,,83,15
West Virginia,8/29/2015,366,,85,,13,,26,12,,12,69,21
West Virginia,9/5/2015,399,,93,13,12,10,20,,,,80,30
West Virginia,9/12/2015,392,,95,13,14,,21,,12,13,77,16
West Virginia,9/19/2015,384,,72,17,20,,33,,10,10,78,12
West Virginia,9/26/2015,431,,103,13,14,17,27,,,10,85,24
West Virginia,10/3/2015,423,,94,15,,11,30,,,10,93,23
West Virginia,10/10/2015,401,,97,14,15,,33,,,,74,18
West Virginia,10/17/2015,435,,93,10,12,,29,,13,11,107,14
West Virginia,10/24/2015,415,0,95,21,13,,29,,,15,97,19
West Virginia,10/31/2015,416,,119,16,12,,18,,,,81,15
West Virginia,11/7/2015,390,,72,15,15,,29,,10,14,86,19
West Virginia,11/14/2015,452,,99,21,22,,37,,,,86,23
West Virginia,11/21/2015,388,,93,16,17,10,27,,,,71,19
West Virginia,11/28/2015,410,,97,10,23,,34,,,13,84,13
West Virginia,12/5/2015,418,12,83,18,,10,34,,19,,86,10
West Virginia,12/12/2015,453,,86,20,11,,32,,10,15,96,21
West Virginia,12/19/2015,449,,82,17,13,,33,,,12,88,23
West Virginia,12/26/2015,430,,101,14,18,16,25,,12,,76,25
West Virginia,1/2/2016,410,,77,21,12,10,24,,,14,78,26
West Virginia,1/9/2016,433,,80,,13,,27,,11,13,102,13
West Virginia,1/16/2016,428,,110,12,11,,31,,,16,94,23
West Virginia,1/23/2016,468,13,97,18,15,15,38,,11,10,98,19
West Virginia,1/30/2016,440,,88,22,16,,30,,,,89,22
West Virginia,2/6/2016,420,,81,15,15,,26,,,11,93,28
West Virginia,2/13/2016,406,,87,13,18,,31,,,,77,24
West Virginia,2/20/2016,428,,85,17,,,27,,12,20,102,18
West Virginia,2/27/2016,473,,93,15,15,,40,,11,12,90,18
West Virginia,3/5/2016,406,,76,24,13,,28,,,,73,16
West Virginia,3/12/2016,457,,85,14,12,11,42,11,,11,90,24
West Virginia,3/19/2016,428,,81,14,20,,36,,,10,92,10
West Virginia,3/26/2016,398,,88,14,12,17,22,,10,,70,18
West Virginia,4/2/2016,447,,97,24,17,,24,,,,107,17
West Virginia,4/9/2016,439,0,90,16,19,10,31,,,12,96,19
West Virginia,4/16/2016,450,,99,14,14,13,36,,,15,93,19
West Virginia,4/23/2016,403,,70,13,15,,35,,,11,96,14
West Virginia,4/30/2016,401,,70,23,16,12,29,,,12,87,20
West Virginia,5/7/2016,390,10,79,15,16,,36,,,,89,19
West Virginia,5/14/2016,424,,95,17,15,11,36,,,13,83,15
West Virginia,5/21/2016,406,,90,18,11,,26,,,11,70,29
West Virginia,5/28/2016,415,,89,15,,,30,11,11,,87,16
West Virginia,6/4/2016,406,,92,11,10,,26,,,,90,24
West Virginia,6/11/2016,406,10,70,23,17,,33,,,,71,18
West Virginia,6/18/2016,413,,96,16,16,,28,,10,,82,18
West Virginia,6/25/2016,426,,84,21,10,,39,,,,82,20
West Virginia,7/2/2016,389,,84,25,23,,22,,,12,80,24
West Virginia,7/9/2016,431,,88,14,17,10,26,,,12,100,18
West Virginia,7/16/2016,398,,76,16,15,,28,,,10,91,15
West Virginia,7/23/2016,403,,97,11,,,21,,11,12,98,18
West Virginia,7/30/2016,415,,74,19,17,11,23,,10,,101,11
West Virginia,8/6/2016,359,,83,10,14,,21,,,,79,21
West Virginia,8/13/2016,383,,72,16,11,,36,,,,79,17
West Virginia,8/20/2016,396,,95,14,16,,38,,10,,72,19
West Virginia,8/27/2016,379,,87,18,,,21,,10,,81,20
West Virginia,9/3/2016,419,,90,15,21,,28,,10,,92,16
West Virginia,9/10/2016,420,,99,16,15,,30,,11,,80,18
West Virginia,9/17/2016,401,,88,19,,,24,,14,,83,26
West Virginia,9/24/2016,434,,83,20,,11,32,,21,11,83,20
West Virginia,10/1/2016,396,,86,10,14,,28,,10,13,76,17
